model	lik	mode	convergence
1A	-628.341842235362	1.40510249601055	0
1C	-632.195008295743	0.433557950617168	0
1G	-632.195008295729	0.433557877391947	0
1T	-645.42561800239	1.01855102241095	0
2A	-632.195008297814	0.433558142715471	0
2C	-643.050726264392	1.19171625643376	0
2G	-632.195008297943	0.433557969375633	0
2T	-632.484301688545	1.35169607583381	0
3A	-632.195008285394	0.433558191131876	0
3C	-632.232167238393	0.417766093687904	0
3G	-632.195008285408	0.433557774543911	0
3T	-642.201640409174	1.21356527033796	0
4A	-632.195008308135	0.433558104579094	0
4C	-632.19500830802	0.433558237932998	0
4G	-641.172348439807	1.25207773110893	0
4T	-632.698059306151	0.65253589604328	0
5A	-632.499937700357	0.533436012486875	0
5C	-632.195007501315	0.433556424109067	0
5G	-632.195007501282	0.433556350987867	0
5T	-641.722654888679	1.23177231655743	0
6A	-642.562785215522	1.20254481141048	0
6C	-632.195008313889	0.433558048543281	0
6G	-631.936107022394	1.45333833175885	0
6T	-632.195008313881	0.433558313177577	0
7A	-632.195008307696	0.433558108872738	0
7C	-632.19500830745	0.433558106291382	0
7G	-632.25216719864	0.385356542544978	0
7T	-642.148118545573	1.21539758774552	0
8A	-632.19500828617	0.433558101552654	0
8C	-633.011201372355	1.21930875087659	0
8G	-642.726296918123	1.2039111244111	0
8T	-632.195008285985	0.433558052635525	0
9A	-632.195008288213	0.433558195843177	0
9C	-642.673434578646	1.19855066962934	0
9G	-632.195008288259	0.433558160463566	0
9T	-631.164587965815	2.04579571248984	0
10A	-632.195008114409	0.433557524053347	0
10C	-641.911903440075	1.22362689699079	0
10G	-632.195008114468	0.43355744857198	0
10T	-631.955599326359	0.287530893158941	0
11A	-642.104285834071	1.21690911919701	0
11C	-632.231926642001	0.362376214139193	0
11G	-632.19500832069	0.433558162960556	0
11T	-632.195008320672	0.433558195554421	0
neutral	-632.480683457287	1	0
