model	lik	mode	convergence
1A	-1692.40443486272	1.04187771531793	0
1C	-1691.91073266434	0.351865136670331	0
1G	-1691.89857938583	0.431674504890684	0
1T	-1693.62957206089	1.32202734470679	0
2A	-1694.11983892529	1.30020589178437	0
2C	-1691.89825031625	0.432276869061919	0
2G	-1692.37726370867	1.26044686116596	0
2T	-1691.89825031625	0.432276869016486	0
3A	-1691.89825031625	0.432276869016369	0
3C	-1691.89825031625	0.432276869040648	0
3G	-1694.11983892529	1.30020589178437	0
3T	-1692.37726370867	1.26044686116799	0
4A	-1692.15528986485	0.604140962711311	0
4C	-1691.94101168295	0.409285888780941	0
4G	-1691.91068698497	0.351856297295412	0
4T	-1693.3501600259	1.33213735250377	0
5A	-1693.49906256324	1.3221334301734	0
5C	-1691.89823835818	0.432694434035928	0
5G	-1691.89823835818	0.432694434026958	0
5T	-1691.93502392009	0.366522672979192	0
6A	-1691.89807912944	0.433047722288738	0
6C	-1693.84890714313	1.30474392854181	0
6G	-1691.86829796503	0.817183989584572	0
6T	-1691.89807912944	0.43304772231133	0
7A	-1692.15535228043	0.604053187477206	0
7C	-1692.06618055042	0.714013738550042	0
7G	-1693.46550595682	1.32777126695364	0
7T	-1691.89993672285	0.344739555147878	0
8A	-1692.70122331046	0.990244009633512	0
8C	-1692.63337679914	1.21089084934449	0
8G	-1691.9864614164	0.769994533785741	0
8T	-1693.98357250566	1.31340394934878	0
9A	-1691.90939719838	0.35121356791867	0
9C	-1691.94886570717	0.397167542140618	0
9G	-1693.05094695626	1.34621691064214	0
9T	-1691.84735617635	0.328274923208183	0
10A	-1691.89825663335	0.432462305830842	0
10C	-1691.89825663335	0.432462305830842	0
10G	-1693.84514806148	1.30974973876375	0
10T	-1692.40358858853	1.04281167293632	0
11A	-1691.89817700929	0.43289829274828	0
11C	-1691.89817700929	0.432898292747455	0
11G	-1692.63291628208	1.21104074194218	0
11T	-1694.08505914389	1.30852638209708	0
12A	-1693.49699311593	1.32225121235703	0
12C	-1691.89824626524	0.43268591680892	0
12G	-1691.89824626524	0.432685916832231	0
12T	-1691.9346312723	0.366206627140019	0
13A	-1691.00980053282	1.63061509780294	0
13C	-1691.87011053921	0.815028973298911	0
13G	-1695.29007131135	1.23601934125307	0
13T	-1691.8983975832	0.432117826974843	0
14A	-1691.89825409272	0.432396930353494	0
14C	-1691.89825409272	0.432396930333985	0
14G	-1693.67064776878	1.31465580543507	0
14T	-1692.11312201628	0.633135382412418	0
15A	-1691.89804725888	0.433080924727883	0
15C	-1693.79696807045	1.30756838289013	0
15G	-1691.89804725888	0.433080924728528	0
15T	-1692.00839278419	0.749634794686525	0
16A	-1691.91559342627	0.354398751842072	0
16C	-1693.40548294277	1.32717952121605	0
16G	-1691.89833113771	0.432387905881959	0
16T	-1691.94185574985	0.409493724262854	0
17A	-1691.89795200807	0.433152592692789	0
17C	-1691.89795200807	0.433152592692811	0
17G	-1691.92783043363	0.421492652201126	0
17T	-1693.64291273194	1.31432801210284	0
