model	lik	mode	convergence
1A	-3320.20916170208	2.00378218769546	0
1C	-3569.32768631448	0.433557922233953	0
1G	-3583.40168267474	1.09371090677868	0
1T	-3569.32768631444	0.433557984706622	0
2A	-3569.32768623187	0.433557697268516	0
2C	-3380.52766667642	1.73732226390909	0
2G	-3569.32768623187	0.433557699031556	0
2T	-3569.15708418385	0.299108686014954	0
3A	-3381.6053444867	1.7349524023726	0
3C	-3569.32768634297	0.433558112905384	0
3G	-3569.67584286673	0.861989322093955	0
3T	-3569.32768634297	0.433558126018209	0
4A	-3381.39843597391	1.73480339358383	0
4C	-3569.37545949273	0.410045762710429	0
4G	-3569.32768632141	0.433558000625665	0
4T	-3569.32768632135	0.433558066562387	0
5A	-3569.32768634364	0.433558111292653	0
5C	-3569.32768634346	0.433558057432446	0
5G	-3566.64505189721	2.52268412388886	0
5T	-3384.3910701827	1.73007088558662	0
6A	-3569.32768631626	0.433558263352463	0
6C	-3380.98731907503	1.73617728703652	0
6G	-3569.32768631627	0.433558156641689	0
6T	-3569.63860975792	0.525042937272811	0
7A	-3569.3816509747	0.378558736906578	0
7C	-3569.32768634379	0.433558013495738	0
7G	-3381.21088517556	1.73531333081027	0
7T	-3569.32768634378	0.433558174756247	0
8A	-3569.32768631816	0.433558120978248	0
8C	-3569.52568958509	0.704977426469503	0
8G	-3381.63102640632	1.73453062445755	0
8T	-3569.32768631808	0.433558092024195	0
9A	-3569.38175092902	0.402970794299308	0
9C	-3569.32768632592	0.433557919603551	0
9G	-3381.35929444325	1.73490780872927	0
9T	-3569.3276863259	0.433558126668746	0
10A	-3569.32768631707	0.433558252110125	0
10C	-3381.43679859624	1.73470217045125	0
10G	-3569.32768631716	0.433558161335944	0
10T	-3569.36558435982	0.417320970945647	0
11A	-3569.3276863468	0.43355810471701	0
11C	-3569.3276863465	0.433558188049603	0
11G	-3569.37843214546	0.374285719610963	0
11T	-3381.18251188565	1.73539246030193	0
12A	-3569.32768632136	0.433558146858209	0
12C	-3569.52554284984	1.36286322743585	0
12G	-3382.31981514457	1.73439410135168	0
12T	-3569.32768632121	0.433557599067159	0
13A	-3569.32768634576	0.433557979240544	0
13C	-3563.88190899875	2.42573061006281	0
13G	-3569.32768634577	0.433557872703167	0
13T	-3387.0821272583	1.72710309959612	0
14A	-3569.32768631809	0.433558131421545	0
14C	-3569.32768631807	0.433558135396896	0
14G	-3381.42798325978	1.73472533055247	0
14T	-3569.36822725742	0.415611633591343	0
15A	-3569.32768633396	0.433558133946092	0
15C	-3569.3276863338	0.433558193485178	0
15G	-3569.60250311666	1.11173631592243	0
15T	-3381.9206687471	1.73445453630065	0
16A	-3569.32768632114	0.433558110424243	0
16C	-3569.32768632111	0.433558077020842	0
16G	-3569.52554284956	1.3628632150561	0
16T	-3382.31981514439	1.73439410175365	0
17A	-3381.40866661483	1.73477628936247	0
17C	-3569.3732216178	0.411954239960583	0
17G	-3569.32768632024	0.433558186615955	0
17T	-3569.32768632014	0.433558041172272	0
18A	-3569.32768634834	0.433558092529705	0
18C	-3569.32768634824	0.433558212577192	0
18G	-3381.56962229302	1.73538283952315	0
18T	-3569.79397923402	0.954746251014342	0
19A	-3569.32768634808	0.433558093277831	0
19C	-3569.37629800258	0.371953761024125	0
