model	lik	mode	convergence
1A	-1367.01150037014	2.67605120074818	0
1C	-1599.82684400154	1.12766279834538	0
1G	-1584.86073970026	0.433557874687186	0
1T	-1584.86073970024	0.433557922606646	0
2A	-1584.86073973013	0.43355808463146	0
2C	-1584.91873443413	0.391615566180217	0
2G	-1584.86073973008	0.43355801879177	0
2T	-1439.08874974425	2.03963273766757	0
3A	-1584.86073973702	0.433558102834576	0
3C	-1439.0010352124	2.04011521051982	0
3G	-1584.91659535662	0.381971722464845	0
3T	-1584.86073973717	0.433558042538334	0
4A	-1438.66445063361	2.04203513291997	0
4C	-1584.87540662276	0.349954979627501	0
4G	-1584.86073974898	0.433558156298477	0
4T	-1584.86073974897	0.433557973264531	0
5A	-1584.86073971697	0.433558137200084	0
5C	-1584.90856848647	0.409995655659765	0
5G	-1439.24095636959	2.03881745650803	0
5T	-1584.86073971693	0.433558066442088	0
6A	-1584.86073971258	0.433558146606074	0
6C	-1584.86073971257	0.433558273038913	0
6G	-1439.29717102999	2.0385242326269	0
6T	-1584.89845568969	0.417431400741662	0
7A	-1437.85030608454	2.06156061941407	0
7C	-1584.86073974555	0.433558101315023	0
7G	-1584.86073974551	0.433558131999169	0
7T	-1585.74453476095	1.18279304726898	0
8A	-1439.55995006772	2.03947156161008	0
8C	-1585.10193071802	0.924435420292497	0
8G	-1584.86073974788	0.433558060322032	0
8T	-1584.86073974787	0.433558225899701	0
9A	-1584.86073971605	0.433558151743418	0
9C	-1584.90675379915	0.411563159602864	0
9G	-1439.25304095795	2.03875403354106	0
9T	-1584.86073971588	0.433558417433097	0
10A	-1584.86073973736	0.433558110800869	0
10C	-1584.86073973727	0.433558018705987	0
10G	-1438.99800408743	2.04013202541609	0
10T	-1584.91644053219	0.381649495569778	0
11A	-1584.86073974749	0.433558092955535	0
11C	-1584.89964106233	0.363764308947942	0
11G	-1438.81924786635	2.04114011300213	0
11T	-1584.8607397474	0.433557934063338	0
12A	-1585.28812331052	0.802344034878974	0
12C	-1584.86073971476	0.433557921410638	0
12G	-1439.19368547586	2.04107588840916	0
12T	-1584.86073971476	0.433558200519832	0
13A	-1584.86073972448	0.433558080930567	0
13C	-1584.86073972438	0.433557935040505	0
13G	-1440.34546847386	2.03533656665739	0
13T	-1584.4712873889	1.37193418046517	0
14A	-1584.86073971114	0.433558189410057	0
14C	-1585.06312457062	0.703310279099785	0
14G	-1439.49901401201	2.03852135191294	0
14T	-1584.86073971107	0.433558430993411	0
neutral	-1585.14641945319	1	0
