model	lik	mode	convergence
1A	-374.233884145778	3.04308195543024	0
1C	-435.285454955337	0.433558212561491	0
1G	-435.285454955344	0.433558047050855	0
1T	-449.156199220734	0.901548420816498	0
2A	-435.31482016908	0.422044015667148	0
2C	-419.674844394414	1.82578479093572	0
2G	-435.285454930204	0.433557975276428	0
2T	-435.285454930154	0.433558199174907	0
3A	-423.101742957557	1.77565175356907	0
3C	-435.285454938311	0.433558164752702	0
3G	-435.285454938289	0.433558200255245	0
3T	-430.032666719264	4.59324804746744	0
4A	-435.696695676749	0.566477761806326	0
4C	-418.442529882069	1.85740738644947	0
4G	-435.285454966399	0.43355796209361	0
4T	-435.285454966383	0.433558008317794	0
5A	-435.28545496772	0.433558034303562	0
5C	-435.292409012316	0.346457831167423	0
5G	-419.115274676961	1.83805786653884	0
5T	-435.285454967623	0.433558239545919	0
6A	-435.285454946766	0.433558124809074	0
6C	-421.301417579336	1.80750424229369	0
6G	-434.471476426085	1.89680457534823	0
6T	-435.28545494692	0.433558087906887	0
neutral	-435.57113324311	1	0
