lik	gamma	delta
-1554.7831672314	0.00200551906045553	0.236389487645893
-1679.10918925913	0.00200551906045553	0.165182620624021
-1680.5325093237	0.00200551906045553	6.61069613519961e-05
-1680.4298680565	0.00200551906045553	0.00641035213983023
-1680.48323386891	0.00200551906045553	0.0168012155599436
-1680.53239930319	0.00200551906045553	6.61069613519961e-05
-1680.53239930319	0.00200551906045553	6.61069613519961e-05
-1591.12509329627	0.00200551906045553	0.142723137880077
-1680.53348169401	0.00200551906045553	6.61069613519961e-05
-1680.53240121486	0.00200551906045553	6.61069613519961e-05
-1680.52868996847	0.00200551906045553	0.0116511442326852
-1583.24667602744	0.00200551906045553	0.156867378672155
-1680.5323991804	0.00200551906045553	6.61069613519961e-05
-1680.5323991804	0.00200551906045553	6.61069613519961e-05
-1670.4631006559	0.00200551906045553	0.416253569434293
-1599.7135151105	0.00200551906045553	0.133880708248979
-1680.53239941338	0.00200551906045553	6.61069613519961e-05
-1591.91407686087	0.00200551906045553	0.140517699254503
-1680.53262471247	0.00200551906045553	6.61069613519961e-05
-1680.46773137591	0.00200551906045553	0.0365167196016357
-1593.05938318328	0.00200551906045553	0.138710659083294
-1680.53244056554	0.00200551906045553	6.61069613519961e-05
-1680.53247373444	0.00200551906045553	6.61069613519961e-05
-1679.07950424219	0.00200551906045553	0.999945994882565
-1680.53239960844	0.00200551906045553	6.61069613519961e-05
-1680.53265450827	0.00200551906045553	6.61069613519961e-05
-1591.97782044245	0.00200551906045553	0.139855512176778
-1680.53244459772	0.00200551906045553	6.61069613519961e-05
-1680.53239928267	0.00200551906045553	6.61069613519961e-05
-1680.25424596225	0.00200551906045553	0.168687593565258
-1680.53246653062	0.00200551906045553	6.61069613519961e-05
-1592.76913702952	0.00200551906045553	0.139093186233409
-1674.25073536123	0.00200551906045553	0.320786464054942
-1680.49067639729	0.00200551906045553	0.0457822059606407
-1597.45922602118	0.00200551906045553	0.136327613928887
-1680.53239964337	0.00200551906045553	6.61069613519961e-05
-1680.53300930551	0.00200551906045553	6.61069613519961e-05
-1677.997247551	0.00200551906045553	0.360631748391532
-1677.87658771326	0.00200551906045553	0.15668551466696
-1595.60060075174	0.00200551906045553	0.139689225106566
-1680.5323988699	0.00200551906045553	0
