model	lik	mode	convergence
1A	-508.20895160815	1.33914714625098	0
1C	-512.221100236337	0.433558287303364	0
1G	-528.779543398549	1.09874607480615	0
1T	-512.22110023631	0.4335582118095	0
2A	-512.221100235106	0.433558085466444	0
2C	-512.221100235018	0.433558145679533	0
2G	-523.52874054835	1.29363841690058	0
2T	-512.279062258731	0.389750905554104	0
3A	-512.278516849997	0.386300460198411	0
3C	-512.221100237584	0.43355813399886	0
3G	-512.221100237584	0.433558185918304	0
3T	-523.520390395538	1.29387880638733	0
4A	-512.221100251773	0.433558091128203	0
4C	-512.492240608769	0.603669488063317	0
4G	-512.221100251753	0.433558181050146	0
4T	-523.589029554445	1.29279630035794	0
neutral	-512.506780186926	1	0
