lik	gamma	delta
-13618.1754203982	0.00159848223307273	0.255281569886227
-13704.5090817949	0.00159848223307273	0.0135587451261214
-13704.7886091542	0.00159848223307273	0.0335912863230701
-13704.8361824471	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13646.6140864999	0.00159848223307273	0.138668759465424
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13645.7692097249	0.00159848223307273	0.143675907399634
-13704.836044153	0.00159848223307273	6.61069613519961e-05
-13704.8360779227	0.00159848223307273	6.61069613519961e-05
-13704.5594715239	0.00159848223307273	0.0416618751655305
-13650.8868838033	0.00159848223307273	0.135249110703785
-13704.8360438507	0.00159848223307273	6.61069613519961e-05
-13704.4143216151	0.00159848223307273	0.130118504680105
-13700.0137371138	0.00159848223307273	0.302136140043476
-13647.7060815347	0.00159848223307273	0.137455168736367
-13703.0529112215	0.00159848223307273	0.576705529594049
-13704.836043733	0.00159848223307273	6.61069613519961e-05
-13704.836043733	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13646.6140864999	0.00159848223307273	0.138668759465424
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13651.0410136006	0.00159848223307273	0.141911318026436
-13704.8360448296	0.00159848223307273	6.61069613519961e-05
-13704.83636953	0.00159848223307273	6.61069613519961e-05
-13699.4668234338	0.00159848223307273	0.13167362996095
-13704.8360442712	0.00159848223307273	6.61069613519961e-05
-13704.8360442712	0.00159848223307273	6.61069613519961e-05
-13704.8364021949	0.00159848223307273	6.61069613519961e-05
-13645.7758556318	0.00159848223307273	0.140440682249139
-13704.8360439152	0.00159848223307273	6.61069613519961e-05
-13704.8360592171	0.00159848223307273	6.61069613519961e-05
-13652.2135600969	0.00159848223307273	0.13866225335078
-13699.1428953951	0.00159848223307273	0.141795080706524
-13704.3569308907	0.00159848223307273	0.267730685351936
-13704.8360438297	0.00159848223307273	6.61069613519961e-05
-13646.0593401531	0.00159848223307273	0.141580378967886
-13704.8288131446	0.00159848223307273	0.00879125864164904
-13704.4750305396	0.00159848223307273	0.0492219074362579
-13704.8360442258	0.00159848223307273	6.61069613519961e-05
-13645.8438647622	0.00159848223307273	0.143524980605046
-13704.8361653136	0.00159848223307273	6.61069613519961e-05
-13704.8360437018	0.00159848223307273	6.61069613519961e-05
-13646.5577902477	0.00159848223307273	0.138778751564681
-13704.8360437018	0.00159848223307273	6.61069613519961e-05
-13704.8360702525	0.00159848223307273	6.61069613519961e-05
-13704.8360437421	0.00159848223307273	6.61069613519961e-05
-13704.8360437421	0.00159848223307273	6.61069613519961e-05
-13646.4173183006	0.00159848223307273	0.139061467168626
-13704.8361343086	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13646.6140864999	0.00159848223307273	0.138668759465424
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13645.28521991	0.00159848223307273	0.141493105771686
-13704.8360448545	0.00159848223307273	6.61069613519961e-05
-13704.8361407082	0.00159848223307273	6.61069613519961e-05
-13704.8364982528	0.00159848223307273	6.61069613519961e-05
-13704.8360439626	0.00159848223307273	6.61069613519961e-05
-13635.5884601587	0.00159848223307273	0.243788494540191
-13704.8360439626	0.00159848223307273	6.61069613519961e-05
-13699.1740732279	0.00159848223307273	0.0538302280287666
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13646.6140864999	0.00159848223307273	0.138668759465424
-13700.2490297756	0.00159848223307273	0.289302863157598
-13704.8360790379	0.00159848223307273	6.61069613519961e-05
-13704.8360438706	0.00159848223307273	6.61069613519961e-05
-13650.2699083492	0.00159848223307273	0.135583516296126
-13704.8363515652	0.00159848223307273	6.61069613519961e-05
-13645.8830722346	0.00159848223307273	0.140250772634704
-13704.8360442138	0.00159848223307273	6.61069613519961e-05
-13704.8360442138	0.00159848223307273	6.61069613519961e-05
-13645.9371043295	0.00159848223307273	0.14004983848092
-13704.8360439636	0.00159848223307273	6.61069613519961e-05
-13704.8361535022	0.00159848223307273	6.61069613519961e-05
-13704.8362373331	0.00159848223307273	6.61069613519961e-05
-13695.2078472173	0.00159848223307273	0.0682056737423871
-13695.7981176303	0.00159848223307273	0.160222231708673
-13704.8360741057	0.00159848223307273	6.61069613519961e-05
-13649.3072499562	0.00159848223307273	0.286141297902634
-13645.6300864022	0.00159848223307273	0.141212754913844
-13704.8360443935	0.00159848223307273	6.61069613519961e-05
-13704.836276598	0.00159848223307273	6.61069613519961e-05
-13704.8360443935	0.00159848223307273	6.61069613519961e-05
-13704.8363022408	0.00159848223307273	6.61069613519961e-05
-13704.8360439064	0.00159848223307273	6.61069613519961e-05
-13704.8360439064	0.00159848223307273	6.61069613519961e-05
-13646.0335116039	0.00159848223307273	0.139859152862948
-13704.8360441053	0.00159848223307273	6.61069613519961e-05
-13704.8360441053	0.00159848223307273	6.61069613519961e-05
-13650.868508543	0.00159848223307273	0.24645268933825
-13689.7844789188	0.00159848223307273	0.0829721000256717
-13704.8360440812	0.00159848223307273	6.61069613519961e-05
-13704.8360440812	0.00159848223307273	6.61069613519961e-05
-13645.7687881987	0.00159848223307273	0.140408030350244
-13704.8364180579	0.00159848223307273	6.61069613519961e-05
-13646.6140864999	0.00159848223307273	0.138668759465424
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13635.5884601587	0.00159848223307273	0.243788494540191
-13699.1740732279	0.00159848223307273	0.0538302280287666
-13704.8360439626	0.00159848223307273	6.61069613519961e-05
-13704.8360439626	0.00159848223307273	6.61069613519961e-05
-13647.6273689014	0.00159848223307273	0.137603080724448
-13703.3784760418	0.00159848223307273	0.428927526900792
-13704.836043714	0.00159848223307273	6.61069613519961e-05
-13704.836043714	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13646.6140864999	0.00159848223307273	0.138668759465424
-13704.836043698	0.00159848223307273	6.61069613519961e-05
-13704.836043698	0.00159848223307273	6.61069613519961e-05
