model	lik	mode	convergence
1A	-1858.67658081683	0.394727404958558	0
1C	-1863.29289333834	1.17504565151116	0
1G	-1858.16251283024	0.265532380489708	0
1T	-1858.62670836268	0.430182998508075	0
2A	-1858.62605701716	0.432045977747495	0
2C	-1858.62605701716	0.432045977721059	0
2G	-1863.5665623411	1.15352571891299	0
2T	-1858.6319382612	0.348760257365267	0
3A	-1858.62604670614	0.431936392551828	0
3C	-1864.22278590968	1.08653450518763	0
3G	-1858.55194459498	1.45220540578197	0
3T	-1858.62604670614	0.431936392551828	0
4A	-1858.62626533443	0.432238461602534	0
4C	-1858.87783721142	0.618657292639984	0
4G	-1857.79500397167	1.75493120387035	0
4T	-1864.21930606476	1.0887142356388	0
5A	-1858.62600489755	0.432744524779754	0
5C	-1863.60418029951	1.15040954462035	0
5G	-1858.66482923995	0.415326720531982	0
5T	-1858.6797561196	0.388657552957479	0
6A	-1863.60996199863	1.14993365504466	0
6C	-1858.62600993918	0.432647958293837	0
6G	-1858.67452344023	0.377965889986807	0
6T	-1858.62600993918	0.43264795829386	0
7A	-1863.47546094787	1.15961745881316	0
7C	-1858.62540070805	0.430006912887863	0
7G	-1858.50039852504	0.309385442124102	0
7T	-1858.62540070805	0.430006912854503	0
8A	-1858.62638730306	0.431962540699273	0
8C	-1859.93697629582	1.05718252362165	0
8G	-1863.61207781243	1.15746888378087	0
8T	-1858.92256526551	0.564705397461825	0
9A	-1858.62588976209	0.43283112278924	0
9C	-1858.06498217332	1.62666106497827	0
9G	-1858.62588976209	0.432831122808502	0
9T	-1864.23462029583	1.08637918541889	0
10A	-1858.67497288132	0.409947235625174	0
10C	-1858.62584176297	0.432867696503713	0
10G	-1863.64711805355	1.14683278877294	0
10T	-1858.62584176297	0.432867696503722	0
11A	-1857.79492015673	1.75494587590917	0
11C	-1858.62637022588	0.432381034391214	0
11G	-1859.68510378379	1.08326967439766	0
11T	-1864.27555904754	1.07457837397599	0
12A	-1863.59940749502	1.15080940389906	0
12C	-1858.62603426133	0.432529196259772	0
12G	-1858.66678002086	0.369988665217613	0
12T	-1858.62603426133	0.432529196259703	0
13A	-1863.58649690727	1.15416091174154	0
13C	-1858.62597728933	0.431548800028397	0
13G	-1858.62597728933	0.431548800028397	0
13T	-1859.49343443212	0.873139175224034	0
14A	-1858.62602212798	0.432774124597474	0
14C	-1858.68080168505	0.395222101185536	0
