model	lik	mode	convergence
1A	-542.554299023735	2.51498980146454	0
1C	-662.45018695094	1.07851957131615	0
1G	-659.503617885963	0.433558164895943	0
1T	-659.50361788594	0.433558131697652	0
2A	-570.116171809353	2.31045982288988	0
2C	-659.503617721352	0.433558165427383	0
2G	-659.503617721322	0.433558105204671	0
2T	-655.197481093989	2.68646983942012	0
3A	-659.883998819764	0.842112825349636	0
3C	-564.324704774955	2.33956871618256	0
3G	-659.503617724107	0.433558256422042	0
3T	-659.503617724059	0.433558005426489	0
4A	-659.503617708217	0.433558123506121	0
4C	-659.503617708137	0.433557908262403	0
4G	-659.543129625371	0.416276601596627	0
4T	-564.407914386552	2.33287227450109	0
neutral	-659.789296772555	1	0
