model	lik	mode	convergence
1A	-374.283661302724	2.47977247645367	0
1C	-426.099347607873	0.433558143495109	0
1G	-426.099347607894	0.43355799249697	0
1T	-441.708104999916	0.882128114468187	0
2A	-427.198411404049	1.04031124911832	0
2C	-399.818722339068	2.12654760924297	0
2G	-426.099347595713	0.433558164257446	0
2T	-426.099347595676	0.433558419067437	0
3A	-425.172138463501	1.98093067505284	0
3C	-404.963390974269	1.99083604168381	0
3G	-426.099347612179	0.43355809162993	0
3T	-426.099347612159	0.43355817284857	0
4A	-402.860925907327	2.01813544042072	0
4C	-426.149835434634	0.373988837351311	0
4G	-426.099347624242	0.433558162598676	0
4T	-426.099347624206	0.433558032568848	0
5A	-403.254329150155	2.00967701521612	0
5C	-426.099347593006	0.433557924134442	0
5G	-426.099347592997	0.433558141213015	0
5T	-426.130384156275	0.421191754553389	0
neutral	-426.385027421102	1	0
