model	lik	mode	convergence
1A	-1272.48724816549	2.23495689221432	0
1C	-1296.92900965221	0.994410365397558	0
1G	-1281.94001580956	0.433558163810041	0
1T	-1281.94001580954	0.433558194776911	0
2A	-1296.26048097777	1.06017049222244	0
2C	-1281.94001567971	0.433557672203651	0
2G	-1281.94001567967	0.433557751510811	0
2T	-1282.71458840589	0.78754485126012	0
3A	-1281.99772387448	0.394324412241146	0
3C	-1281.94001579307	0.433558144022856	0
3G	-1296.28183025721	1.05910472930487	0
3T	-1281.94001579306	0.433558193896114	0
4A	-1281.94001507285	0.433556604070091	0
4C	-1284.25309453656	0.996134070799824	0
4G	-1295.83211358506	1.08472471549574	0
4T	-1281.94001507276	0.433556578131687	0
5A	-1281.94001579915	0.433557973030657	0
5C	-1281.94001579905	0.433557940420116	0
5G	-1296.06509995313	1.06865992414899	0
5T	-1282.53000516744	0.668688364577349	0
6A	-1281.94001507263	0.433556608972769	0
6C	-1295.83211358528	1.0847247149437	0
6G	-1284.25309453664	0.996134067323083	0
6T	-1281.94001507278	0.433556587588002	0
7A	-1281.94001580135	0.433557967055666	0
7C	-1281.90711794189	0.331739453591322	0
7G	-1296.24700853316	1.06067661550725	0
7T	-1281.94001580125	0.433557968433441	0
8A	-1282.00384745869	0.769532674580238	0
8C	-1281.94001579409	0.433558195507363	0
8G	-1296.33164082637	1.05680958128167	0
8T	-1281.94001579408	0.433558057511489	0
9A	-1281.94001579257	0.433558145947481	0
9C	-1281.94001579245	0.433557978081588	0
9G	-1296.37375534363	1.05479750849091	0
9T	-1281.78526786801	1.21879850279065	0
10A	-1281.94001581161	0.433558079221662	0
10C	-1281.94001581143	0.433558103177811	0
10G	-1281.98242039881	0.36640602336444	0
10T	-1296.26769593506	1.05974641178264	0
11A	-1281.94001577524	0.43355800747433	0
11C	-1281.94001577524	0.43355787553339	0
11G	-1282.13754260397	0.707144112950769	0
11T	-1296.32068499656	1.05732455338417	0
12A	-1282.32867053023	0.843886430685113	0
12C	-1281.94001577468	0.433558380552018	0
12G	-1281.94001577486	0.433557745568816	0
12T	-1296.32731165934	1.05702521494845	0
13A	-1281.94001577598	0.433558012690433	0
13C	-1281.94001577579	0.433558707526961	0
13G	-1281.96988417462	0.421793203677239	0
13T	-1296.29395182202	1.05855020122528	0
14A	-1282.03560093099	0.416904617935977	0
14C	-1281.94001569836	0.433557684559413	0
14G	-1296.21502714744	1.06211576049613	0
14T	-1281.94001569832	0.433557682836942	0
15A	-1296.08101506185	1.0591570584753	0
15C	-1281.9839565888	0.413203982389557	0
15G	-1281.94001578037	0.43355826681736	0
15T	-1281.9400157803	0.433558189542116	0
neutral	-1282.22569406652	1	0
