model	lik	mode	convergence
1A	-1184.96075197823	1.24674624997318	0
1C	-1184.59651814922	0.589837765769835	0
1G	-1184.70657928077	0.3952641533412	0
1T	-1186.28667419332	0.976236070990356	0
2A	-1184.37685382464	0.414521323132251	0
2C	-1184.90659950561	1.27628610591848	0
2G	-1188.22572925919	1.0761285809937	0
2T	-1184.3371795481	0.432899079948951	0
3A	-1186.1329993787	1.22050124962107	0
3C	-1184.33936889842	0.432860098840816	0
3G	-1184.33936889842	0.432860098840816	0
3T	-1184.70705154567	0.396110580319452	0
4A	-1184.87059036459	1.29199730921414	0
4C	-1184.33720775582	0.4328713371873	0
4G	-1188.2072831998	1.12831283344771	0
4T	-1184.33720775582	0.432871337169778	0
5A	-1187.26307352296	1.27063464899729	0
5C	-1184.93485807465	0.690233661932051	0
5G	-1184.33792900951	0.431599979537285	0
5T	-1184.26577494118	0.3220593600209	0
6A	-1187.93805837001	1.18269895810045	0
6C	-1184.33591847388	0.428362510073453	0
6G	-1184.33591847388	0.428362510168668	0
6T	-1184.87273556302	1.13194899858055	0
7A	-1187.42933549143	1.24943054941023	0
7C	-1184.38794236245	0.392330726922009	0
7G	-1184.75455927073	0.688191286359243	0
7T	-1184.30764269319	0.334753374383515	0
8A	-1187.7334779093	1.20823158572127	0
8C	-1184.33726046727	0.432824548709005	0
8G	-1184.39050729174	0.395478812668007	0
8T	-1184.33726046727	0.43282454870446	0
9A	-1184.31158222923	0.336249358729124	0
9C	-1184.33734326123	0.431609271072525	0
9G	-1187.60023144262	1.22522911645026	0
9T	-1184.33734326123	0.431609271098659	0
10A	-1184.337628441	0.431205412672776	0
10C	-1184.337628441	0.431205412675545	0
10G	-1187.57992981115	1.22896818998476	0
10T	-1184.57277438505	0.48009048648455	0
11A	-1184.33717033291	0.432923246121935	0
11C	-1185.02442867672	0.717015450095711	0
11G	-1184.33717033291	0.432923246121926	0
11T	-1187.46807757692	1.24653523800512	0
12A	-1184.33713446083	0.432923564369681	0
12C	-1184.33713446083	0.432923564368871	0
12G	-1187.77105728031	1.20334351587847	0
12T	-1184.37187802888	0.416914504436566	0
13A	-1187.94716742282	1.18108619012102	0
13C	-1184.33710275306	0.432939134237936	0
13G	-1184.92512778245	1.0883954453413	0
13T	-1184.33710275306	0.432939134233203	0
14A	-1184.33737107008	0.432768177906564	0
14C	-1187.6850371051	1.21443589907631	0
14G	-1184.39207571435	0.372840099147226	0
14T	-1184.33737107008	0.432768177872422	0
15A	-1184.8733791157	1.13148021524999	0
15C	-1187.92078912042	1.1860941904838	0
15G	-1185.14875707778	0.974918618146504	0
15T	-1184.33620871544	0.427953826110128	0
16A	-1184.36602160817	0.420733611148905	0
16C	-1184.33712085386	0.432931176932379	0
16G	-1184.33712085386	0.432931176932379	0
16T	-1187.77688848555	1.20258225224313	0
17A	-1184.33725445266	0.43284553095629	0
17C	-1184.33725445266	0.43284553095629	0
17G	-1184.69477159884	1.04929086453804	0
17T	-1187.95032831387	1.18007360226943	0
18A	-1184.33611653713	0.427042265558001	0
18C	-1184.60349234503	0.543726882038511	0
18G	-1184.87417647814	1.13077341282815	0
18T	-1187.8455739764	1.19746994853938	0
19A	-1184.38000423249	0.410476118618326	0
19C	-1184.33724048578	0.432829396621758	0
19G	-1187.49778253868	1.23867884177405	0
19T	-1184.544544579	0.455152255728518	0
20A	-1184.33961247697	0.431529502340312	0
20C	-1184.31357461665	0.336214855145823	0
20G	-1185.9195281975	1.24692429151131	0
20T	-1184.70624691687	0.395067378636255	0
21A	-1184.33688404772	0.430313942006705	0
21C	-1184.33688404772	0.430313942000107	0
21G	-1184.75458816063	0.689658663186954	0
21T	-1187.71217882862	1.2129834378698	0
22A	-1184.39866553784	0.49768067080996	0
22C	-1184.33722154737	0.433063013425879	0
22G	-1184.39866553784	0.49768067082584	0
22T	-1187.83463419422	1.19546378239776	0
23A	-1184.38978638231	0.395850025212692	0
23C	-1184.35685353698	0.425002904913621	0
23G	-1187.72293225474	1.20958707340451	0
23T	-1184.33725996925	0.432826256193212	0
24A	-1184.33742395825	0.43217380512903	0
24C	-1187.64437393455	1.21964433858517	0
24G	-1184.33742395825	0.432173805129102	0
24T	-1184.35229746917	0.353001286524558	0
25A	-1184.33715918628	0.432907556678141	0
25C	-1187.76210829459	1.20450983010977	0
25G	-1184.33715918628	0.432907556673552	0
25T	-1184.37894812637	0.41130378345263	0
26A	-1184.381347111	0.409314420910256	0
26C	-1184.33717026414	0.432900710428215	0
26G	-1184.33717026414	0.432900710428215	0
26T	-1187.75867345946	1.2049585331801	0
27A	-1187.71198939933	1.21100458060228	0
27C	-1184.38922207541	0.384031663150339	0
27G	-1184.33733039157	0.4327269021947	0
27T	-1184.33733039157	0.432726902189267	0
28A	-1184.39059911574	0.39244046311462	0
28C	-1184.33727551084	0.432804906658423	0
28G	-1187.72839470821	1.20888822741357	0
28T	-1184.33727551084	0.432804906658388	0
29A	-1187.95032831387	1.1800736022717	0
29C	-1184.33725445266	0.43284553095629	0
29G	-1184.69477159884	1.04929086456363	0
29T	-1184.33725445266	0.43284553095629	0
30A	-1184.33591847388	0.428362510079593	0
30C	-1184.33591847388	0.428362510079593	0
30G	-1184.87273556302	1.13194899853212	0
30T	-1187.93805837001	1.18269895810041	0
31A	-1184.34579225228	0.345500170982309	0
31C	-1187.61897084103	1.22278489596332	0
31G	-1184.33754797639	0.432427742562843	0
31T	-1184.33754797639	0.432427742558458	0
32A	-1184.33711800323	0.432929885443461	0
32C	-1185.02787169093	1.23627624654394	0
32G	-1188.11927764356	1.14856254396952	0
32T	-1184.33711800323	0.432929885401716	0
33A	-1187.78530724046	1.20148390377307	0
33C	-1184.337106822	0.432938471805576	0
33G	-1184.337106822	0.432938471788315	0
33T	-1184.35603403765	0.426623337695924	0
34A	-1184.33712535823	0.432928422633853	0
34C	-1184.33712535823	0.432928422655784	0
34G	-1188.22570803553	1.07613746067156	0
34T	-1184.94863811792	1.26812559875789	0
35A	-1184.33725445266	0.43284553095629	0
35C	-1184.69477159884	1.04929086456363	0
35G	-1184.33725445266	0.43284553095629	0
35T	-1187.95032831387	1.1800736022717	0
36A	-1184.33730167946	0.432793267169592	0
36C	-1184.33730167946	0.432793267164979	0
36G	-1187.8744147934	0.924457245633591	0
36T	-1185.04152275069	1.23359493368839	0
37A	-1184.33716242719	0.432909150107622	0
37C	-1184.3796073319	0.411926063390917	0
37G	-1184.33716242719	0.43290915013507	0
37T	-1187.76237565929	1.20447873476549	0
38A	-1184.33733039157	0.432726902189276	0
38C	-1187.71198939933	1.21100458060129	0
38G	-1184.33733039157	0.4327269021947	0
38T	-1184.38922207541	0.384031663121183	0
39A	-1187.75635179309	1.2052622801357	0
39C	-1184.33717814141	0.43288952007796	0
39G	-1184.33717814141	0.43288952009549	0
39T	-1184.38291157545	0.408425658800621	0
40A	-1184.35432466994	0.35296086232473	0
40C	-1185.9677799716	1.24101509760165	0
40G	-1184.33969390257	0.432093731204582	0
40T	-1184.70667563896	0.395513469461294	0
41A	-1184.33739604159	0.432538030651237	0
41C	-1184.33739604159	0.432538030627592	0
41G	-1187.68349071476	1.21465996888055	0
41T	-1184.37843565512	0.370024223025852	0
42A	-1184.33733651374	0.431605109347837	0
42C	-1187.69937818728	1.21365359761421	0
42G	-1184.60610201363	0.547781375216965	0
42T	-1184.33733651374	0.431605109347768	0
43A	-1184.33713614765	0.432922775821506	0
43C	-1184.45364513938	0.753123429399671	0
43G	-1184.33713614765	0.432922775821506	0
43T	-1187.88581618335	1.18852977083034	0
44A	-1184.33735859845	0.432678369135762	0
44C	-1184.33735859845	0.4326783691312	0
44G	-1187.55986079703	1.23360568047182	0
44T	-1184.93553317582	0.691023667480116	0
45A	-1184.33712996987	0.432927344812024	0
45C	-1184.33712996987	0.432927344834796	0
45G	-1184.3701176899	0.418579874720301	0
45T	-1187.77334971886	1.20304634047258	0
46A	-1184.33756450156	0.431929610050037	0
46C	-1184.6072592982	0.564192464066598	0
46G	-1184.33756450156	0.431929610052552	0
46T	-1187.72089307005	1.21082137207721	0
47A	-1184.33755211483	0.432443182792561	0
47C	-1184.33755211483	0.432443182798199	0
47G	-1187.84723336061	1.19501077195944	0
47T	-1184.84223415062	0.909062569707448	0
48A	-1184.92528388039	1.08827098411367	0
48C	-1184.33724298932	0.432841466920372	0
48G	-1187.89422370856	1.18910377594288	0
48T	-1184.38916216221	0.397789380663292	0
49A	-1184.33723376302	0.432849440646274	0
49C	-1184.33723376302	0.432849440646266	0
49G	-1187.74016203789	1.20736497639494	0
49T	-1184.38908465448	0.39877362813551	0
50A	-1184.33738033143	0.43159154931258	0
50C	-1184.28989977981	0.32810320805366	0
50G	-1187.5725906768	1.22864600185649	0
50T	-1184.33738033143	0.431591549340787	0
51A	-1187.72839470821	1.20888822741257	0
51C	-1184.39059911574	0.392440463115411	0
51G	-1184.33727551084	0.432804906663889	0
51T	-1184.33727551084	0.432804906639924	0
52A	-1184.33734326123	0.431609271098659	0
52C	-1184.31158222923	0.336249358730614	0
52G	-1187.60023144262	1.22522911642589	0
52T	-1184.33734326123	0.431609271098659	0
53A	-1184.33717880731	0.432916063959649	0
53C	-1184.33717880731	0.432916063936022	0
53G	-1185.1027463885	1.23752012356274	0
53T	-1188.1569041758	1.10785027324664	0
54A	-1187.28143535762	0.684847115259293	0
54C	-1184.38139176959	0.409285599689763	0
54G	-1184.3372535486	0.432866847402485	0
54T	-1185.14969918375	1.21305625677993	0
55A	-1184.33722614096	0.432887170550058	0
55C	-1184.33722614096	0.432887170545472	0
55G	-1185.24100245883	1.20197241491179	0
55T	-1187.5301698621	0.899254169773205	0
56A	-1184.37843565512	0.370024223025852	0
56C	-1187.68349071476	1.21465996888055	0
56G	-1184.33739604159	0.432538030627592	0
56T	-1184.33739604159	0.432538030651237	0
57A	-1184.33727551084	0.43280490663538	0
57C	-1184.39059911574	0.392440463114699	0
57G	-1184.33727551084	0.432804906658423	0
57T	-1187.72839470821	1.20888822741262	0
58A	-1187.67153752971	1.05470692726229	0
58C	-1184.39060610439	0.392385019773725	0
58G	-1185.25429010942	1.20195569782191	0
58T	-1184.33740645098	0.432729005020469	0
59A	-1184.33715165675	0.432911267976548	0
59C	-1187.76609738659	1.20399379120279	0
59G	-1184.37683872811	0.414532054200355	0
59T	-1184.33715165675	0.432911267981226	0
60A	-1184.33713614765	0.432922775840461	0
60C	-1184.33713614765	0.432922775840461	0
60G	-1187.88581618335	1.18852977083034	0
60T	-1184.45364513938	0.753123429595591	0
61A	-1184.3829396329	0.408391911622531	0
61C	-1187.71862142339	1.21013724055586	0
61G	-1184.38137721927	0.409270865285105	0
61T	-1184.33725087947	0.432849630407761	0
62A	-1184.33742395825	0.43217380515364	0
62C	-1184.35229746917	0.353001286522018	0
62G	-1187.64437393455	1.21964433858517	0
62T	-1184.33742395825	0.432173805153568	0
63A	-1188.22570803553	1.07613746067153	0
63C	-1184.33712535823	0.432928422646526	0
63G	-1184.94863811792	1.26812559874136	0
63T	-1184.33712535823	0.432928422623749	0
64A	-1184.33712085386	0.432931176932379	0
64C	-1187.77688848555	1.20258225224313	0
64G	-1184.36602160817	0.42073361114868	0
64T	-1184.33712085386	0.432931176960568	0
65A	-1185.1027463885	1.23752012356288	0
65C	-1188.1569041758	1.10785027326683	0
65G	-1184.33717880731	0.432916063959649	0
65T	-1184.33717880731	0.432916063959641	0
66A	-1184.93553317582	0.691023667480116	0
66C	-1184.33735859845	0.432678369141114	0
66G	-1187.55986079703	1.23360568047182	0
66T	-1184.33735859845	0.432678369135754	0
