model	lik	mode	convergence
1A	-296.084265408417	1.61500288894886	0
1C	-312.984837511155	0.948847583142827	0
1G	-299.259408963111	0.433558247335401	0
1T	-299.259408963084	0.433558163451551	0
2A	-299.259408949173	0.433557872504213	0
2C	-299.259408948963	0.433557617997069	0
2G	-299.272101277701	0.429216811717001	0
2T	-311.759003233641	1.18808140708224	0
3A	-311.735177618229	1.18978299112168	0
3C	-299.259408956086	0.433558127154272	0
3G	-299.259408956038	0.433557866752081	0
3T	-299.305146625046	0.411789956404821	0
4A	-299.259408968471	0.433558149838723	0
4C	-312.143273695579	1.16135869787472	0
4G	-299.259408968502	0.433558245269362	0
4T	-299.200077155801	1.47123753048689	0
neutral	-299.545086650649	1	0
