model	lik	mode	convergence
1A	-3666.73498278725	1.63598686652511	0
1C	-3676.25137402989	0.685741377560536	0
1G	-3681.72719442192	1.0757987054046	0
1T	-3676.01721323095	0.600908397719646	0
2A	-3675.58872056249	0.431077279440426	0
2C	-3675.63445975896	0.37583882003532	0
2G	-3675.5907591485	0.792013836088133	0
2T	-3676.76254950691	1.24330687477056	0
3A	-3675.63856682466	0.395260235095534	0
3C	-3675.63448182454	0.376304995182638	0
3G	-3676.35857048399	1.25290699018263	0
3T	-3675.55781891024	0.334436876355812	0
4A	-3677.18917708099	1.23896089635944	0
4C	-3676.12855251169	1.28630926390935	0
4G	-3675.58907074275	0.430265480219575	0
4T	-3675.87282404128	0.526067432659086	0
5A	-3675.63010359834	0.41113595231468	0
5C	-3675.8877441091	0.559574699450723	0
5G	-3676.53171761049	1.24912067066878	0
5T	-3675.64048747078	0.388812007007122	0
6A	-3676.72061266053	1.24807961048536	0
6C	-3676.52219628784	0.990182511954357	0
6G	-3675.58922716031	0.430347439690791	0
6T	-3675.58922716031	0.430347439699489	0
7A	-3675.58871048286	0.431266311571808	0
7C	-3676.17524143674	0.674592483969338	0
7G	-3672.43644731196	1.24945450598014	0
7T	-3680.3374943283	1.02274779445778	0
8A	-3676.53845835233	1.2520374166212	0
8C	-3675.58866378665	0.431104020512112	0
8G	-3675.58866378665	0.431104020433605	0
8T	-3676.53233401946	0.884670578941192	0
9A	-3676.06981697526	1.20604226957303	0
9C	-3676.06184068274	1.20838326254721	0
9G	-3675.63847379442	0.400087563344091	0
9T	-3677.33465893702	1.23399552253191	0
10A	-3675.63273950697	0.373766214191572	0
10C	-3675.58876854881	0.43105498408616	0
10G	-3676.31597113793	0.970528314356892	0
10T	-3676.68891325466	1.24722472564131	0
11A	-3675.55371903965	0.333207760118923	0
11C	-3675.5885436107	0.430084244012427	0
11G	-3675.6304409864	0.407938217800718	0
11T	-3676.48169472796	1.24988216602225	0
12A	-3676.48993980575	1.24967145768855	0
12C	-3675.62162734541	0.366273754175544	0
12G	-3675.63513058087	0.37690659170624	0
12T	-3675.58884094599	0.430693361999806	0
13A	-3675.58866552983	0.42868890072469	0
13C	-3676.59196519744	1.16765279736656	0
13G	-3677.05948491948	1.24583602775187	0
13T	-3675.61994622047	0.418497489727699	0
14A	-3676.52325290566	1.0318341818502	0
14C	-3671.29356090204	1.33422958613119	0
14G	-3675.61750736215	0.362290623828442	0
14T	-3681.6012423558	1.06475057992567	0
