lik	gamma	delta
-14215.4855978483	0.00171032362599588	0.255281486616057
-14301.8194236924	0.00171032362599588	0.0135587189630528
-14302.0989212625	0.00171032362599588	0.0336021494490204
-14302.1465184864	0.00171032362599588	6.61069613519961e-05
-14242.9435719215	0.00171032362599588	0.141036158890015
-14302.1466555445	0.00171032362599588	6.61069613519961e-05
-14302.1463796866	0.00171032362599588	6.61069613519961e-05
-14302.1463796866	0.00171032362599588	6.61069613519961e-05
-14243.0336339987	0.00171032362599588	0.140960005793802
-14302.1465860438	0.00171032362599588	6.61069613519961e-05
-14302.1463820128	0.00171032362599588	6.61069613519961e-05
-14302.1463800593	0.00171032362599588	6.61069613519961e-05
-14302.1463798467	0.00171032362599588	6.61069613519961e-05
-14302.1463798467	0.00171032362599588	6.61069613519961e-05
-14302.146624954	0.00171032362599588	6.61069613519961e-05
-14243.3788777889	0.00171032362599588	0.139777593832657
-14302.1463796786	0.00171032362599588	6.61069613519961e-05
-14302.1336421367	0.00171032362599588	0.0214904566837312
-14238.5360730944	0.00171032362599588	0.156345705007014
-14302.1422764541	0.00171032362599588	0.00307974530530733
-14243.9242392569	0.00171032362599588	0.138669244627286
-14302.1463796378	0.00171032362599588	6.61069613519961e-05
-14302.1463796378	0.00171032362599588	6.61069613519961e-05
-14302.1463796378	0.00171032362599588	6.61069613519961e-05
-14238.7572600543	0.00171032362599588	0.155970082968415
-14302.1465924181	0.00171032362599588	6.61069613519961e-05
-14302.1422874506	0.00171032362599588	0.00307560867942331
-14301.5408872574	0.00171032362599588	0.342101561248626
-14297.1772808475	0.00171032362599588	0.119185818215299
-14302.1463797362	0.00171032362599588	6.61069613519961e-05
-14302.1463797362	0.00171032362599588	6.61069613519961e-05
-14248.7754042368	0.00171032362599588	0.141245713953534
-14300.0196588657	0.00171032362599588	0.173927962208656
-14302.146379644	0.00171032362599588	6.61069613519961e-05
-14302.146379644	0.00171032362599588	6.61069613519961e-05
-14245.9930458851	0.00171032362599588	0.137784454250644
-14241.3891809321	0.00171032362599588	0.148928492088037
-14302.1463796747	0.00171032362599588	6.61069613519961e-05
-14302.0079830328	0.00171032362599588	0.0212540513281683
-14302.1463796747	0.00171032362599588	6.61069613519961e-05
-14302.146379947	0.00171032362599588	6.61069613519961e-05
-14302.146379947	0.00171032362599588	6.61069613519961e-05
-14235.1538097087	0.00171032362599588	0.191295763494686
-14300.2357313979	0.00171032362599588	0.0389865799763776
-14302.1465882157	0.00171032362599588	6.61069613519961e-05
-14302.1463798004	0.00171032362599588	6.61069613519961e-05
-14302.1463798004	0.00171032362599588	6.61069613519961e-05
-14243.4635307017	0.00171032362599588	0.139601324666584
-14302.1463796378	0.00171032362599588	6.61069613519961e-05
-14302.1463796378	0.00171032362599588	6.61069613519961e-05
-14243.9242392569	0.00171032362599588	0.138669244627286
-14302.1463796378	0.00171032362599588	6.61069613519961e-05
-14302.1463806467	0.00171032362599588	6.61069613519961e-05
-14302.1463806467	0.00171032362599588	6.61069613519961e-05
-14242.9042592491	0.00171032362599588	0.140885900582582
-14302.1467988959	0.00171032362599588	6.61069613519961e-05
-14302.0167029499	0.00171032362599588	0.0173006948526733
-14297.3035450445	0.00171032362599588	0.151313327907843
-14244.3609901989	0.00171032362599588	0.156054767335453
-14302.1300003446	0.00171032362599588	0.0264202965375178
-14249.0591239256	0.00171032362599588	0.140215241896068
-14302.1465100879	0.00171032362599588	6.61069613519961e-05
-14296.4535707986	0.00171032362599588	0.141789127127983
