model	lik	mode	convergence
1A	-657.112333860106	3.38263379843226	0
1C	-811.15981773334	0.433558016291242	0
1G	-811.159817733324	0.433557939052971	0
1T	-827.157915724786	0.987014406064609	0
2A	-811.159817706663	0.433558158933236	0
2C	-735.016379222203	2.15189178781473	0
2G	-811.211809910265	0.405735888730754	0
2T	-811.159817706772	0.433558001461364	0
3A	-734.991711452042	2.15443417734452	0
3C	-811.159817704043	0.433558274155702	0
3G	-811.444897890727	0.629854347270693	0
3T	-811.159817704036	0.433558244812587	0
4A	-811.159817582585	0.433557624519845	0
4C	-733.477883581384	2.1701262791882	0
4G	-810.961784781159	0.294232561902629	0
4T	-811.159817582724	0.43355764447389	0
5A	-811.159817716614	0.433558146115239	0
5C	-733.579711393922	2.22118723804266	0
5G	-811.159817716668	0.433558200582661	0
5T	-811.623332738413	1.30558363616429	0
6A	-735.127643047857	2.15368631407621	0
6C	-811.340270791138	0.664307462974978	0
6G	-811.159817736038	0.43355797370082	0
6T	-811.159817736026	0.433558022635329	0
7A	-811.201326982966	0.36570482805164	0
7C	-734.60277644007	2.15651643653661	0
7G	-811.159817733757	0.433558043601731	0
7T	-811.159817733726	0.433558088955937	0
8A	-811.737084536302	0.783415817718329	0
8C	-811.159817711327	0.433557975147508	0
8G	-734.03897401616	2.1703021266014	0
8T	-811.159817711289	0.433558018622108	0
9A	-811.159817696625	0.433558064705767	0
9C	-735.730106034432	2.14694366548881	0
9G	-811.116148036353	0.843795844127022	0
9T	-811.159817696656	0.433557913415668	0
10A	-811.159817734355	0.433558117534195	0
10C	-734.414306281333	2.16308924801237	0
10G	-811.631380015286	0.704883668269089	0
10T	-811.159817734489	0.433558135341609	0
11A	-811.155431567669	0.341765741952446	0
11C	-734.291673961306	2.16018602314752	0
11G	-811.159817732948	0.433558096384885	0
11T	-811.159817732925	0.433558046939357	0
neutral	-811.44549742946	1	0
