model	lik	mode	convergence
1A	-1309.98205881598	1.56228043033066	0
1C	-1312.98713710332	0.433557949856963	0
1G	-1329.5798597497	1.00983661710728	0
1T	-1312.98713710328	0.433557978321412	0
2A	-1312.98713712395	0.433558049403572	0
2C	-1312.99599971036	0.34729601631265	0
2G	-1312.98713712394	0.433558130936086	0
2T	-1328.8883237979	1.06287436568972	0
3A	-1328.92306860814	1.06135430327351	0
3C	-1312.98713709073	0.43355821585004	0
3G	-1313.03186487356	0.412596001736777	0
3T	-1312.98713709068	0.43355813062869	0
4A	-1313.04333835572	0.399140635715432	0
4C	-1312.98713709973	0.433558178390034	0
4G	-1328.91680904081	1.0616301248105	0
4T	-1312.98713709973	0.433558235872749	0
5A	-1312.98713712	0.433558100814179	0
5C	-1313.36510997777	0.828234362049665	0
5G	-1328.95902804643	1.05978737176497	0
5T	-1312.98713711991	0.433558146733631	0
6A	-1313.02044456159	0.41999221425908	0
6C	-1312.98713708686	0.43355818989705	0
6G	-1328.92632545653	1.06121043376169	0
6T	-1312.98713708688	0.433558300634085	0
7A	-1312.98713712467	0.43355809277332	0
7C	-1313.01562545324	0.357144838702333	0
7G	-1312.98713712467	0.433558020436481	0
7T	-1328.89433159816	1.06261338178197	0
8A	-1312.98713708894	0.433558149323801	0
8C	-1313.02702175527	0.416038206839665	0
8G	-1312.98713708889	0.433558032483731	0
8T	-1328.92460708622	1.06128637315118	0
9A	-1328.92427010337	1.06130125695645	0
9C	-1312.98713708919	0.433558135740021	0
9G	-1313.02816268348	0.415289883241096	0
9T	-1312.98713708919	0.433558222987145	0
10A	-1312.99840375568	0.348376374564009	0
10C	-1312.98713712402	0.433558043564368	0
10G	-1328.88899823112	1.06284510486607	0
10T	-1312.98713712398	0.433558059989544	0
11A	-1313.03767985635	0.407334846796665	0
11C	-1328.92067751536	1.06145977078933	0
11G	-1312.98713709412	0.43355816462384	0
11T	-1312.98713709409	0.433558047222453	0
12A	-1313.04184843245	0.401955232463814	0
12C	-1328.91815371805	1.06157094866815	0
12G	-1312.98713709776	0.433558187714014	0
12T	-1312.98713709772	0.433558162176003	0
13A	-1312.98713708389	0.43355789243836	0
13C	-1312.90588971602	0.31816998588706	0
13G	-1312.98713708387	0.433557990263177	0
13T	-1328.86852292227	1.06372940321219	0
14A	-1312.987137124	0.433558078246731	0
14C	-1328.88899823151	1.06284510433382	0
14G	-1312.99840375587	0.348376375231389	0
14T	-1312.98713712416	0.433557902640104	0
15A	-1313.43087420111	0.59110908393304	0
15C	-1328.87847194515	1.06334820100167	0
15G	-1312.98713712239	0.433558129190462	0
15T	-1312.98713712236	0.433558091223572	0
16A	-1312.9871371139	0.43355798273913	0
16C	-1312.95987514449	0.333589817051591	0
16G	-1328.87941022579	1.0632602259962	0
16T	-1312.98713711381	0.433558025906865	0
17A	-1312.98713668018	0.4335571023846	0
17C	-1328.82517683294	1.06557590084886	0
17G	-1312.9871366802	0.433557143932118	0
17T	-1312.60630278507	0.268600833740599	0
18A	-1311.81256006233	1.6332769760146	0
18C	-1312.98713708063	0.433557891308883	0
18G	-1312.9871370806	0.433557806508557	0
18T	-1329.34460211799	1.03850655099737	0
neutral	-1313.2728168102	1	0
