lik	gamma	delta
-858.971447627946	0.00286001568775213	0.191298090838508
-867.248725114312	0.00286001568775213	6.61069613519961e-05
-867.036062260187	0.00286001568775213	0.00802900470933361
-867.25117543889	0.00286001568775213	6.61069613519961e-05
-867.248664550474	0.00286001568775213	6.61069613519961e-05
-867.248946311217	0.00286001568775213	6.61069613519961e-05
-865.949428207431	0.00286001568775213	0.0189633725646173
-867.248664550474	0.00286001568775213	6.61069613519961e-05
-866.08467660073	0.00286001568775213	0.0174749500009633
-867.248662453848	0.00286001568775213	6.61069613519961e-05
-867.248662453848	0.00286001568775213	6.61069613519961e-05
-867.248662453848	0.00286001568775213	6.61069613519961e-05
-867.248662972773	0.00286001568775213	6.61069613519961e-05
-867.248895134835	0.00286001568775213	6.61069613519961e-05
-867.248662972773	0.00286001568775213	6.61069613519961e-05
-866.02136403914	0.00286001568775213	0.0179767591943449
-867.248804737252	0.00286001568775213	6.61069613519961e-05
-867.248662747242	0.00286001568775213	6.61069613519961e-05
-866.441953531577	0.00286001568775213	0.158414398135273
-866.258179585285	0.00286001568775213	0.0161800492186794
-867.249385516682	0.00286001568775213	6.61069613519961e-05
-867.248662487218	0.00286001568775213	6.61069613519961e-05
-867.248662487218	0.00286001568775213	6.61069613519961e-05
-859.917847213616	0.00286001568775213	0.12787778670619
-867.240757163963	0.00286001568775213	0.0071428128033189
-867.249087983863	0.00286001568775213	6.61069613519961e-05
-867.248665576358	0.00286001568775213	6.61069613519961e-05
-865.951618661948	0.00286001568775213	0.0189398476315687
-867.248663403319	0.00286001568775213	6.61069613519961e-05
-867.24952974396	0.00286001568775213	6.61069613519961e-05
-865.803548868208	0.00286001568775213	0.0197603314039662
-867.248750477463	0.00286001568775213	6.61069613519961e-05
-867.248711465088	0.00286001568775213	6.61069613519961e-05
-867.131971393499	0.00286001568775213	0.0074466576233681
-867.248750548567	0.00286001568775213	6.61069613519961e-05
-865.629662550675	0.00286001568775213	0.03204257163971
-867.248668070388	0.00286001568775213	6.61069613519961e-05
-867.248915339214	0.00286001568775213	6.61069613519961e-05
-867.248668070388	0.00286001568775213	6.61069613519961e-05
-861.045528626342	0.00286001568775213	0.111101893220494
-867.248661386988	0.00286001568775213	0
