model	lik	mode	convergence
1A	-10111.1180425546	3.06974819715206	0
1C	-10224.5785574634	1.00074631404129	0
1G	-10217.8684379441	0.981667110212559	0
1T	-10216.2964830735	0.529259207786283	0
2A	-10217.1106857855	0.724185557376704	0
2C	-10216.2194024252	0.31580718112229	0
2G	-10203.8660198125	1.27961515541888	0
2T	-10216.3138036417	1.09118988292679	0
3A	-10213.5086862636	1.20827565877931	0
3C	-10195.8315574461	2.26224033116765	0
3G	-10217.001724671	0.78796904141497	0
3T	-10216.3836824119	0.453923263630235	0
4A	-10216.3526736693	0.36876545251449	0
4C	-10216.7544990036	0.757185552320179	0
4G	-10216.8290820309	0.638392130450098	0
4T	-10204.3194663962	1.27493190545752	0
5A	-10216.7359180591	1.28411519937876	0
5C	-10216.9271667206	1.17277974100908	0
5G	-10216.4630142486	0.433732522893665	0
5T	-10181.2216775801	2.71168186959496	0
6A	-10206.0624539138	1.26994747922236	0
6C	-10215.6081417096	1.60907185048726	0
6G	-10216.3600735495	0.480136295713006	0
6T	-10217.0369941315	1.24486535424965	0
7A	-10204.8343492175	1.27441582799572	0
7C	-10216.3158972834	0.421016004057845	0
7G	-10217.3017705999	1.16760733358274	0
7T	-10216.8791812112	0.666072076409326	0
8A	-10217.0302271491	0.946081225801158	0
8C	-10216.3518475035	0.401202911383716	0
8G	-10217.1366358663	1.22482880879148	0
8T	-10205.1260557224	1.27475809128996	0
9A	-10204.756464704	1.27667608274309	0
9C	-10216.8777247562	0.701493588417376	0
9G	-10216.7685896353	1.26878360247023	0
9T	-10217.5717900331	1.01608613712144	0
10A	-10216.219876163	0.315056745056805	0
10C	-10217.0337513684	0.813825792914019	0
10G	-10216.601541611	0.55157758319944	0
10T	-10204.2235244772	1.27562128658407	0
11A	-10217.3431924583	0.965684601006977	0
11C	-10223.8458971937	0.940998050099092	0
11G	-10178.9770448758	1.53675800508321	0
11T	-10216.5789920935	0.487874954228741	0
12A	-10184.3086787787	2.54275721559348	0
12C	-10215.9226397028	0.335382832321701	0
12G	-10215.6937138162	1.18620363030307	0
12T	-10215.6177988988	0.249714211216704	0
13A	-10215.6249862416	0.246762148689635	0
13C	-10216.3739318901	0.389799227195061	0
13G	-10203.9093252921	1.27708222431769	0
13T	-10216.3595236996	0.378583394542968	0
14A	-10174.5185718928	2.99901446702181	0
14C	-10217.3587333611	0.881196840415335	0
14G	-10217.1491506567	1.16994564293335	0
14T	-10217.0265132997	0.774631241586517	0
15A	-10216.3266897615	0.346153388711854	0
15C	-10204.5060988997	1.27565719432217	0
15G	-10217.226140904	1.16346451484765	0
15T	-10216.0953518431	0.291355912396413	0
16A	-10203.8325836563	1.28575247789089	0
16C	-10217.7283362193	1.09963369071529	0
16G	-10216.1970555102	0.422358832062609	0
16T	-10216.3688703467	0.385137745497562	0
17A	-10216.2969889449	0.338015242286409	0
17C	-10212.4926265376	1.21214946523164	0
17G	-10216.3160653615	0.423777427051428	0
17T	-10188.7427523169	3.55176082830248	0
18A	-10217.5257572968	0.866145167522251	0
18C	-10204.9372564338	1.27875167475738	0
18G	-10216.3526679814	0.367792766290811	0
18T	-10216.8388500837	1.27462414244308	0
19A	-10201.6249373626	1.29820870224633	0
19C	-10216.6341364409	0.540827791081215	0
19G	-10217.1999670866	0.766236766637217	0
19T	-10214.8387066446	0.352480438509078	0
20A	-10189.4116219081	2.13587629317747	0
20C	-10216.2914302374	0.336018800635835	0
20G	-10213.1631661233	2.4987963209334	0
20T	-10218.0572273253	1.16112889954608	0
21A	-10203.7932942341	1.29205714401853	0
21C	-10215.7251470771	0.318675967449855	0
21G	-10215.9806655662	0.27510763500528	0
21T	-10217.6020239081	1.14521921467761	0
22A	-10204.634398737	1.32820749313055	0
22C	-10217.7629327798	1.04929135762148	0
22G	-10217.773470157	1.11036032263877	0
22T	-10213.8527188861	2.43291408962347	0
23A	-10216.3125736631	0.340873023444979	0
23C	-10202.0452510858	1.30151325895385	0
23G	-10215.9527090898	0.339341084401502	0
23T	-10218.0914372789	0.956588171981924	0
24A	-10200.5549177277	1.3403150491315	0
24C	-10216.310015809	0.343066727147514	0
24G	-10218.5355013156	1.03883608617075	0
24T	-10216.3750102072	0.407983043366748	0
25A	-10216.6310774428	0.522571808558801	0
25C	-10202.8330508003	1.2886491641975	0
25G	-10217.1341276766	0.732110791460049	0
25T	-10216.7839353	0.603104496993511	0
26A	-10202.1164688375	1.29760595274009	0
26C	-10216.8594288631	1.17134176103935	0
26G	-10217.0368400006	0.741250261367685	0
26T	-10216.7799104599	0.600552652075111	0
27A	-10217.2815753581	1.08328113171916	0
27C	-10197.3583870844	1.68691918966295	0
27G	-10216.1025938687	0.293627482765561	0
27T	-10217.4074771381	1.17839235253108	0
28A	-10216.3150811088	0.341678151280585	0
28C	-10216.0849737435	0.291641511838913	0
28G	-10204.1427574916	1.27514169864887	0
28T	-10216.3165815608	0.424243350483922	0
29A	-10216.7066566046	0.574099607054212	0
29C	-10216.3043673887	0.405988539924787	0
29G	-10216.3438333581	0.380622405882875	0
29T	-10204.0009265359	1.27743411595666	0
30A	-10203.9962576764	1.28346471230396	0
30C	-10217.2991803412	0.83407141998481	0
30G	-10217.2800329421	1.17378874869718	0
30T	-10216.8220963224	0.620492491031511	0
31A	-10217.1807564445	0.749789909143714	0
31C	-10215.972655309	0.492441604488863	0
31G	-10201.303254948	2.00750795159332	0
31T	-10208.5455658801	1.21089547408109	0
32A	-10216.6500301331	1.33901904272855	0
32C	-10212.1708889735	1.22651937834656	0
32G	-10208.1345593354	1.60880344352882	0
32T	-10216.7176919879	0.576631135679607	0
33A	-10216.5088948451	0.508587142288455	0
33C	-10202.4040476529	1.29660970069112	0
33G	-10217.3558327388	0.823682276890257	0
33T	-10217.7224131294	0.918716860147865	0
34A	-10215.6880376362	0.250849454455934	0
34C	-10218.7346308869	0.965925372231923	0
34G	-10208.9230080336	1.59263211875108	0
34T	-10202.3226475132	1.38036583711385	0
35A	-10202.9451132903	1.28635864637142	0
35C	-10216.346600138	0.355214958330596	0
35G	-10217.0376066322	0.72746229705323	0
35T	-10215.442426599	0.344506612144907	0
36A	-10217.2212352792	0.761969513972794	0
36C	-10223.0374552986	0.970789676996193	0
36G	-10198.7495963396	1.28487869665848	0
36T	-10216.5655199734	1.37841738933778	0
37A	-10202.1427101076	1.29731463882788	0
37C	-10217.6882142626	1.00962085232332	0
37G	-10215.5846013214	0.480611687895929	0
37T	-10216.545302838	0.471636485940247	0
38A	-10216.360653485	0.375961764840116	0
38C	-10217.0909109693	1.07073545135597	0
38G	-10204.8171029549	1.27118816906815	0
38T	-10216.3159864902	0.425585394852943	0
39A	-10203.0233215213	1.28443177992618	0
39C	-10215.8921166713	0.269633304830824	0
39G	-10215.9181354249	0.393563107040511	0
39T	-10216.2830351132	0.333093453793172	0
40A	-10202.7832693393	1.28924623904497	0
40C	-10217.0664078742	0.829738497884996	0
40G	-10216.1904264339	0.556884771424127	0
40T	-10216.3022409648	0.399408960725017	0
41A	-10212.1328545497	1.21784066909116	0
41C	-10216.3090071654	0.342557674998735	0
41G	-10199.0668199557	2.40865419010078	0
41T	-10216.3151435481	0.419650760731375	0
42A	-10209.3810848951	1.25399849006975	0
42C	-10185.8566225691	3.9730411532184	0
42G	-10216.8758127627	0.655250823023584	0
42T	-10218.0634281392	0.908844925382138	0
43A	-10215.9771315681	0.276058272430643	0
43C	-10216.6182243513	1.04039619269023	0
43G	-10203.8761309966	1.27944017011522	0
43T	-10217.0417913368	0.705862676278933	0
44A	-10218.0864399616	1.06993668023997	0
44C	-10198.9162712897	1.88396397873612	0
44G	-10216.6723359448	1.03229388552611	0
44T	-10214.8939916345	1.21002002831402	0
45A	-10198.4183382401	1.93798735001214	0
45C	-10213.788128701	1.20903644006919	0
45G	-10215.4807790593	0.233765135594148	0
45T	-10216.0066925433	0.34799544520498	0
46A	-10217.6902904475	1.03469897611065	0
46C	-10216.6578469245	0.610265890152271	0
46G	-10203.231405045	1.28865926001043	0
46T	-10216.3411235301	0.409975425651471	0
47A	-10215.9160428253	0.270479928532119	0
47C	-10195.4443827673	1.43864230532319	0
47G	-10194.1690534417	2.42991549367099	0
47T	-10224.1990805253	0.969709095808268	0
48A	-10214.414861609	1.20193074463541	0
48C	-10216.7652468142	0.607583658172185	0
48G	-10193.7188326726	2.40577074627671	0
48T	-10216.9716701386	1.2604368876448	0
49A	-10218.5430701899	1.0172689252162	0
49C	-10217.0711723087	0.838913763538361	0
49G	-10216.3373337848	0.410556495791115	0
49T	-10201.1348222852	1.32906375778158	0
50A	-10216.6839194459	0.648815722244675	0
50C	-10216.1043248591	0.296205568974485	0
50G	-10195.2874299533	2.1718494911722	0
50T	-10213.2251969776	1.21430140899929	0
51A	-10217.2745986324	1.09520936443183	0
51C	-10216.0408893408	0.623054755771439	0
51G	-10212.2797191586	1.22331093431847	0
51T	-10191.1444529885	2.64074756022024	0
52A	-10216.3355992161	0.357344843916048	0
52C	-10203.6543941982	1.28203044264926	0
52G	-10217.3343411611	0.79788902732668	0
52T	-10216.3043486336	0.403271868225374	0
53A	-10216.895547699	1.27067530115428	0
53C	-10173.5029394444	3.0474196407146	0
53G	-10205.9166846579	1.50104884014767	0
53T	-10223.5548321498	1.06682475260355	0
