lik	gamma	delta
-12611.550609506	0.00169318049972667	0.384409445724684
-12636.7303411602	0.00169318049972667	0.0124202281454437
-12637.24508653	0.00169318049972667	6.61069613519961e-05
-12637.2447211435	0.00169318049972667	6.61069613519961e-05
-12637.2447213995	0.00169318049972667	6.61069613519961e-05
-12637.2448590368	0.00169318049972667	6.61069613519961e-05
-12630.6820981193	0.00169318049972667	0.0464412050065683
-12637.183230165	0.00169318049972667	0.0138819476885562
-12637.2447209973	0.00169318049972667	6.61069613519961e-05
-12632.0339812892	0.00169318049972667	0.0405062746323317
-12636.6381222285	0.00169318049972667	0.204985590074908
-12636.5364068598	0.00169318049972667	0.054035261309549
-12637.2457500962	0.00169318049972667	6.61069613519961e-05
-12637.2447195911	0.00169318049972667	6.61069613519961e-05
-12630.19441794	0.00169318049972667	0.046557826910184
-12637.2447195911	0.00169318049972667	6.61069613519961e-05
-12636.8525546046	0.00169318049972667	0.010849781616172
-12637.1509976014	0.00169318049972667	0.036678796769787
-12611.5479052801	0.00169318049972667	0.384426496972389
-12637.2447204544	0.00169318049972667	6.61069613519961e-05
-12630.7289830785	0.00169318049972667	0.0436512243822448
-12637.2447203551	0.00169318049972667	6.61069613519961e-05
-12637.2447203551	0.00169318049972667	6.61069613519961e-05
-12637.2452822944	0.00169318049972667	6.61069613519961e-05
-12637.2447401005	0.00169318049972667	6.61069613519961e-05
-12637.176241321	0.00169318049972667	0.0677397310160895
-12631.0171058325	0.00169318049972667	0.0430942661931356
-12637.2447216334	0.00169318049972667	6.61069613519961e-05
-12630.4103362721	0.00169318049972667	0.0453531840537971
-12637.2447856056	0.00169318049972667	6.61069613519961e-05
-12637.2450020068	0.00169318049972667	6.61069613519961e-05
-12637.2452356182	0.00169318049972667	6.61069613519961e-05
-12637.2448125396	0.00169318049972667	6.61069613519961e-05
-12630.8773311066	0.00169318049972667	0.0430386576640128
-12637.2447195561	0.00169318049972667	6.61069613519961e-05
-12637.2449799574	0.00169318049972667	6.61069613519961e-05
-12631.1109496337	0.00169318049972667	0.0420439890760419
-12637.2447191202	0.00169318049972667	6.61069613519961e-05
-12637.2447191202	0.00169318049972667	6.61069613519961e-05
-12637.2447191202	0.00169318049972667	6.61069613519961e-05
-12637.2450060432	0.00169318049972667	6.61069613519961e-05
-12636.9801901682	0.00169318049972667	0.0325061876951463
-12631.1584989386	0.00169318049972667	0.0436415063736398
-12637.2447197171	0.00169318049972667	6.61069613519961e-05
-12637.2447191202	0.00169318049972667	6.61069613519961e-05
-12637.2447191202	0.00169318049972667	6.61069613519961e-05
-12637.2447191202	0.00169318049972667	6.61069613519961e-05
-12631.1109496337	0.00169318049972667	0.0420439890760419
-12636.802419574	0.00169318049972667	0.0113919111039466
-12611.546533149	0.00169318049972667	0.384438367078638
-12637.2447200024	0.00169318049972667	6.61069613519961e-05
-12637.2447200024	0.00169318049972667	6.61069613519961e-05
-12631.0194426864	0.00169318049972667	0.0426513555129424
-12637.2447619292	0.00169318049972667	6.61069613519961e-05
-12637.2447201295	0.00169318049972667	6.61069613519961e-05
