model	lik	mode	convergence
1A	-314.492949056801	1.79101829029623	0
1C	-330.468086031279	0.952583840112849	0
1G	-315.13741778301	0.433557934541075	0
1T	-315.137417782979	0.433558047993904	0
2A	-315.137417796641	0.433558041348251	0
2C	-330.557856993551	0.986552094392472	0
2G	-315.137420802454	0.343536397169701	0
2T	-315.137417796773	0.433557837856285	0
3A	-315.137417735929	0.433557836817951	0
3C	-330.547838324657	0.999389981689554	0
3G	-314.990536512105	0.370261361704142	0
3T	-315.137417736074	0.433557753063632	0
neutral	-315.423097217574	1	0
