model	lik	mode	convergence
1A	-325.734998442635	2.9349023087009	0
1C	-404.564319421316	0.433558033935392	0
1G	-404.564319421287	0.433557973908084	0
1T	-405.820306506869	0.548759287364088	0
2A	-404.564318407558	0.433558148503347	0
2C	-404.564318407483	0.433558055626255	0
2G	-404.509369762064	1.34030514606495	0
2T	-348.659825917619	2.72670404098611	0
3A	-404.564318415209	0.433558160867528	0
3C	-354.016553838994	2.67208167949501	0
3G	-404.564318415259	0.43355775193327	0
3T	-399.579170437852	3.20185354344857	0
4A	-404.564318399294	0.433557997141496	0
4C	-404.564318399271	0.433557997159431	0
4G	-404.60407699351	0.41611926005348	0
4T	-347.608791233284	2.72528339412695	0
5A	-404.622028712341	0.394309867736561	0
5C	-404.564318413675	0.4335581088165	0
5G	-404.564318413675	0.433558216358884	0
5T	-347.303007257394	2.73252162762713	0
6A	-403.113636618673	2.20881599487278	0
6C	-350.650635225084	2.70649001003799	0
6G	-404.564318394716	0.433557617977077	0
6T	-404.564318394628	0.433558118938943	0
7A	-404.672932630282	0.749495417643143	0
7C	-404.564318412064	0.433558047111569	0
7G	-347.996868856674	2.72537099555932	0
7T	-404.564318412042	0.433558132384239	0
neutral	-404.849998340303	1	0
