model	lik	mode	convergence
1A	-248.236117560928	1.78564895608259	0
1C	-269.442478000936	0.926150676706215	0
1G	-256.38827125443	0.433557980363846	0
1T	-256.388271254408	0.43355808905222	0
2A	-264.209461555186	1.42498337339787	0
2C	-256.388271254455	0.433558074792229	0
2G	-256.438782786242	0.374015815580796	0
2T	-256.38827125444	0.433558105729915	0
3A	-264.520439652722	1.41257008054739	0
3C	-256.388271258064	0.433558134318406	0
3G	-256.489706192881	0.717508360599831	0
3T	-256.388271258056	0.433558233712487	0
neutral	-256.673947791115	1	0
