model	lik	mode	convergence
1A	-6809.23866195882	1.48447777939719	0
1C	-6831.69013132568	1.02490549377071	0
1G	-6835.85436879337	0.958966215176566	0
1T	-6829.3337935764	0.353669250282841	0
2A	-6823.3304169659	1.27586180137977	0
2C	-6830.38487327935	0.888132261621334	0
2G	-6829.62350394963	0.353281857144635	0
2T	-6830.37446934213	1.18549254207842	0
3A	-6829.65288591108	0.364786085113789	0
3C	-6829.60870140211	0.430484410754532	0
3G	-6823.3639348435	1.27127262389849	0
3T	-6829.73475648849	1.21573883725569	0
4A	-6823.06740965655	1.27506958825156	0
4C	-6829.63439856204	0.359923096262908	0
4G	-6829.60693915314	0.424996761269531	0
4T	-6830.04118963579	0.865677208579429	0
5A	-6828.08925795951	1.70629101286772	0
5C	-6829.64503864954	0.404212142168202	0
5G	-6822.64200217508	1.31298112642607	0
5T	-6831.63677288583	0.996781445463842	0
6A	-6822.78618792831	1.28180847022921	0
6C	-6830.64415401379	1.11027614187325	0
6G	-6829.59548353735	0.337600431788155	0
6T	-6829.43979677837	0.301498768165172	0
7A	-6828.52829150988	1.55194754730119	0
7C	-6825.09684291787	1.25677323436207	0
7G	-6829.60869491848	0.430444964654899	0
7T	-6829.60869491848	0.430444964818315	0
8A	-6830.21038587607	0.657088260489327	0
8C	-6829.65808844017	0.382458758912444	0
8G	-6818.71601982522	1.35917015305126	0
8T	-6831.69101090658	0.971492079088968	0
9A	-6830.12167082149	1.28716388658402	0
9C	-6836.04541859816	1.00533373815386	0
9G	-6830.76318915824	1.13550179670128	0
9T	-6815.79226816313	1.3861976888036	0
10A	-6830.20928322505	1.12808591809777	0
10C	-6828.45723284588	1.8294627562976	0
10G	-6829.60880784603	0.430157862035157	0
10T	-6824.69132387485	1.25926861814897	0
11A	-6829.64914045268	0.411300259034145	0
11C	-6823.42072715026	1.27348650564426	0
11G	-6828.77768991296	1.75579342088586	0
11T	-6829.41558820829	0.416068082884045	0
12A	-6836.21628858342	0.981477226359531	0
12C	-6829.57003077895	0.329794271067349	0
12G	-6829.52287758505	0.317616948304007	0
12T	-6809.22399925894	1.47344275404919	0
13A	-6829.96494374352	1.22839432433547	0
13C	-6830.59130451713	1.18823361254699	0
13G	-6823.99241148992	1.27214452378387	0
13T	-6829.6579181842	0.383053429604291	0
14A	-6828.29407937123	1.81766030767007	0
14C	-6836.07795132541	0.989719930116592	0
14G	-6829.91711406816	1.29679190784112	0
14T	-6816.11157901599	1.36581404199715	0
15A	-6829.60837239706	0.430709958659945	0
15C	-6829.98906116046	0.838676830402572	0
15G	-6829.60837239706	0.430709958575981	0
15T	-6823.28011071875	1.27193299338842	0
16A	-6829.84159537702	0.958450571889059	0
16C	-6829.60838211809	0.430705955126485	0
16G	-6823.37404404647	1.27081796570411	0
16T	-6829.60838211809	0.43070595512653	0
17A	-6829.76820010162	0.438865165639121	0
17C	-6828.74446110369	1.48313701190867	0
17G	-6829.65920536456	0.390514455486823	0
