model	lik	mode	convergence
1A	-1882.19664334139	1.3520428766263	0
1C	-1882.32775392279	1.16427731120425	0
1G	-1882.87920992877	0.823520665001479	0
1T	-1887.8812530275	0.945672965101056	0
2A	-1881.51292937702	1.36306570203163	0
2C	-1881.89783658256	0.428462948611949	0
2G	-1881.87606115193	0.337871813240576	0
2T	-1888.07274550018	1.01798995062539	0
3A	-1881.66169182953	0.29111874653929	0
3C	-1881.94409725838	0.376280637546973	0
3G	-1887.97388142345	1.04688787061272	0
3T	-1881.89873896753	0.430079918368721	0
4A	-1881.89854975026	0.430116471110303	0
4C	-1887.83283503224	1.06437433684034	0
4G	-1881.86932218445	0.335412520379954	0
4T	-1882.91191010503	0.793112730682077	0
5A	-1881.89801146919	0.432417813631232	0
5C	-1888.0572079213	1.02842654008844	0
5G	-1881.89801146919	0.432417813631307	0
5T	-1881.946924793	0.417403593518988	0
6A	-1881.89786907357	0.430320403221855	0
6C	-1888.02080089795	1.0371937954667	0
6G	-1881.81716555548	0.319904940315607	0
6T	-1881.89786907357	0.430320403217589	0
7A	-1881.8980625696	0.432352674161185	0
7C	-1881.8980625696	0.432352674166731	0
7G	-1888.05241815229	1.0297621202754	0
7T	-1881.95072307362	0.394086623655429	0
8A	-1888.05027890697	1.00895340970426	0
8C	-1881.89839206067	0.429585548948699	0
8G	-1881.93011781417	0.363301753006727	0
8T	-1882.74274200414	1.14313863569814	0
9A	-1881.86844874029	0.332934892761726	0
9C	-1887.95526731897	1.04864148886968	0
9G	-1881.9428489208	0.408085149109809	0
9T	-1882.26262614006	0.549814552411254	0
10A	-1881.89765040053	0.429799716770752	0
10C	-1881.78583785366	0.312323062560589	0
10G	-1881.89765040053	0.429799716770945	0
10T	-1888.01641693598	1.03812604024631	0
11A	-1881.89818208584	0.431309321731907	0
11C	-1881.88316364548	0.340196102632168	0
11G	-1888.03121607837	1.03489525209239	0
11T	-1881.89818208584	0.431309321781918	0
12A	-1882.63921134228	0.709055907767212	0
12C	-1881.89834975783	0.431955993328984	0
12G	-1887.94856871269	1.04720819923693	0
12T	-1881.89834975783	0.431955993328993	0
13A	-1881.89805906449	0.432356461657324	0
13C	-1882.19771064814	0.599932153276469	0
13G	-1881.89805906449	0.432356461691431	0
13T	-1888.05662643426	1.02729992353577	0
14A	-1881.83155760836	0.32367986075125	0
14C	-1881.89794961376	0.430545925996071	0
14G	-1881.89794961376	0.430545925996071	0
14T	-1888.02297439376	1.0367251105113	0
15A	-1882.73146227909	0.961411166699962	0
15C	-1887.9180327063	1.04128760406973	0
15G	-1881.8986444257	0.432145648990276	0
15T	-1883.01115618384	0.834559277461058	0
16A	-1882.38912795065	1.14756662342443	0
16C	-1881.89814304687	0.432257183220963	0
16G	-1881.89814304687	0.432257183170968	0
16T	-1888.08327568404	1.0101060468132	0
17A	-1887.4535927569	0.91711401529718	0
17C	-1881.89838456733	0.431816004287982	0
17G	-1881.89838456733	0.431816004323111	0
17T	-1883.76384735943	1.05935708160053	0
18A	-1882.10513385753	0.469369080582179	0
18C	-1881.89750895149	0.427783124462708	0
18G	-1882.15818401125	0.562902545793445	0
18T	-1888.01162217341	1.0368854821868	0
19A	-1887.99747089769	1.04218186887618	0
19C	-1881.89805777737	0.429817399584936	0
19G	-1881.94212773492	0.37411001179925	0
19T	-1881.80427154044	0.316935606059354	0
