model	lik	mode	convergence
1A	-1085.88045803161	2.34196568771571	0
1C	-1123.30145605452	0.43355806881854	0
1G	-1123.3014560545	0.433558037115053	0
1T	-1141.42620416113	0.991586913805324	0
2A	-1123.31819527652	0.350948731633715	0
2C	-1123.30145605504	0.433558124015586	0
2G	-1132.15601970742	1.25053139798735	0
2T	-1123.301456055	0.433558130446568	0
3A	-1123.30145604921	0.433557981890415	0
3C	-1123.28750682112	0.338183946999009	0
3G	-1123.30145604919	0.433557887092593	0
3T	-1132.12349648071	1.25105897501139	0
4A	-1132.30493480431	1.24816459276972	0
4C	-1123.32693346735	0.423915519469939	0
4G	-1123.30145601644	0.433558036917443	0
4T	-1123.30145601636	0.433557910717562	0
5A	-1123.35939794073	0.392539451288069	0
5C	-1132.2477310276	1.24906384314363	0
5G	-1123.30145603531	0.433558169242171	0
5T	-1123.3014560353	0.433558115909405	0
6A	-1123.30145601964	0.433558208732813	0
6C	-1132.84217453078	1.24135887744479	0
6G	-1123.30145601966	0.433558247460446	0
6T	-1123.18752062427	1.50431919033185	0
7A	-1123.30145603578	0.433558157150301	0
7C	-1132.89831602356	1.2417867517524	0
7G	-1123.61386151961	1.35175580755248	0
7T	-1123.30145603594	0.433557907437284	0
8A	-1123.30145604582	0.433558012081277	0
8C	-1132.55789061301	1.24563387074543	0
8G	-1123.67324519648	1.12266764489486	0
8T	-1123.30145604604	0.433558060042347	0
9A	-1131.16558860764	1.27554008200395	0
9C	-1124.82911166318	0.919357852913414	0
9G	-1123.3014560355	0.433558004361696	0
9T	-1123.30145603546	0.433558279450368	0
10A	-1132.3025386474	1.24958560055487	0
10C	-1123.99557148381	0.87356797510359	0
10G	-1123.3014560499	0.433558203155185	0
10T	-1123.30145604989	0.433558120541286	0
11A	-1123.505046555	0.68511830960632	0
11C	-1123.30145603909	0.433558088074503	0
11G	-1123.30145603909	0.433558034445284	0
11T	-1132.37925836496	1.24735805383391	0
12A	-1123.30145605192	0.433558118900508	0
12C	-1132.19389981471	1.24992154174246	0
12G	-1123.34459333048	0.366994898138087	0
12T	-1123.30145605208	0.433557864580844	0
13A	-1123.30145605206	0.433558118902409	0
13C	-1132.19389981462	1.24992154198162	0
13G	-1123.30145605211	0.433558206429609	0
13T	-1123.34459333044	0.366994887724402	0
neutral	-1123.58713601845	1	0
