model	lik	mode	convergence
1A	-193.855848841451	2.07626854474568	0
1C	-211.033272920985	0.433558148382855	0
1G	-226.292046778904	0.92418967289173	0
1T	-211.033272920956	0.433558118594761	0
2A	-211.067892364757	0.419230051474027	0
2C	-211.033272912713	0.43355807791737	0
2G	-211.173917861251	1.86783837608944	0
2T	-211.033272912707	0.433557772276952	0
3A	-211.033272944965	0.43355811381954	0
3C	-211.033272944776	0.433557972468863	0
3G	-211.081528551856	0.371593322866169	0
3T	-210.825107548062	1.88272619027478	0
neutral	-211.318952787977	1	0
