lik	gamma	delta
-1441.15805567035	0.00140672257646323	6.61069613519961e-05
-1441.15791958744	0.00140672257646323	6.61069613519961e-05
-1440.71660347328	0.00140672257646323	0.0984114245181776
-1440.85390692522	0.00140672257646323	0.00992093823860406
-1441.15770407013	0.00140672257646323	6.61069613519961e-05
-1441.15770407013	0.00140672257646323	6.61069613519961e-05
-1440.83821766576	0.00140672257646323	0.0100201839619161
-1441.15770407013	0.00140672257646323	6.61069613519961e-05
-1441.1577104099	0.00140672257646323	6.61069613519961e-05
-1441.15770409652	0.00140672257646323	6.61069613519961e-05
-1440.81993206128	0.00140672257646323	0.010596063081758
-1441.15770409652	0.00140672257646323	6.61069613519961e-05
-1440.63516555328	0.00140672257646323	0.0145449207276154
-1441.15770437858	0.00140672257646323	6.61069613519961e-05
-1441.15820611608	0.00140672257646323	6.61069613519961e-05
-1441.15781190015	0.00140672257646323	6.61069613519961e-05
-1441.15770433631	0.00140672257646323	6.61069613519961e-05
-1441.15770433631	0.00140672257646323	6.61069613519961e-05
-1440.72091134531	0.00140672257646323	0.0282777649949329
-1441.06199645047	0.00140672257646323	0.00602854439702308
-1441.1578336306	0.00140672257646323	6.61069613519961e-05
-1441.15770415122	0.00140672257646323	6.61069613519961e-05
-1440.81814490324	0.00140672257646323	0.0103490748535667
-1441.15770415122	0.00140672257646323	6.61069613519961e-05
-1441.15774727894	0.00140672257646323	6.61069613519961e-05
-1441.15788719303	0.00140672257646323	6.61069613519961e-05
-1440.80273727462	0.00140672257646323	0.0105958929191811
-1441.15770423937	0.00140672257646323	6.61069613519961e-05
-1441.15770407013	0.00140672257646323	6.61069613519961e-05
-1441.15770407013	0.00140672257646323	6.61069613519961e-05
-1440.83821766576	0.00140672257646323	0.0100201839619161
-1441.15770407013	0.00140672257646323	6.61069613519961e-05
-1441.02103506213	0.00140672257646323	0.0225055933875472
-1440.86491503327	0.00140672257646323	0.0101114563769235
-1441.15815879699	0.00140672257646323	6.61069613519961e-05
-1441.15770491666	0.00140672257646323	6.61069613519961e-05
-1441.15773572537	0.00140672257646323	6.61069613519961e-05
-1441.15770476645	0.00140672257646323	6.61069613519961e-05
-1441.15808694798	0.00140672257646323	6.61069613519961e-05
-1440.77128391397	0.00140672257646323	0.011090991700436
-1441.15770427374	0.00140672257646323	6.61069613519961e-05
