model	lik	mode	convergence
1A	-8566.63006463237	2.92755728953452	0
1C	-8916.97560546249	0.366632207954428	0
1G	-8916.93309424418	0.478635202051997	0
1T	-8922.97883968809	1.0366529229133	0
2A	-8654.95120811762	2.31478608499026	0
2C	-8916.5040819296	1.54901941650806	0
2G	-8917.23454201358	0.536019306579499	0
2T	-8917.33927824702	0.585384624978385	0
3A	-8908.05978263286	2.84781039785251	0
3C	-8916.95888043156	0.35858919288546	0
3G	-8668.41503218015	2.27584037102227	0
3T	-8916.9883667562	0.399987520042571	0
4A	-8658.83162096591	2.3045628757914	0
4C	-8916.97470811378	0.370925699975135	0
4G	-8917.27959548613	1.34099268990446	0
4T	-8916.97543768245	1.09565764078082	0
5A	-8916.10341558196	1.90159333299891	0
5C	-8660.83724587226	2.28629302290963	0
5G	-8916.98598302907	0.386708460909415	0
5T	-8916.97028751517	0.414073068531258	0
6A	-8915.90796906708	1.93442816371775	0
6C	-8652.67599622461	2.36776495303842	0
6G	-8917.86042829287	1.20208803373121	0
6T	-8916.98144268923	0.403466018798956	0
7A	-8916.95457927465	0.354060994102356	0
7C	-8640.47170344871	2.42799589702327	0
7G	-8918.29360120782	1.08538839857886	0
7T	-8918.33501625483	1.06410329808853	0
8A	-8918.47240806952	1.00975705302385	0
8C	-8916.15998583605	1.6330957259645	0
8G	-8659.48108875467	2.36084782873817	0
8T	-8908.0982892561	3.01645834022828	0
9A	-8916.94623809607	1.38542466149203	0
9C	-8664.0308466197	2.28393211459765	0
9G	-8916.93447540456	0.431507892213071	0
9T	-8914.72497426723	2.17424848834934	0
10A	-8918.54362991951	1.10213467254765	0
10C	-8913.26465434358	2.15765972511266	0
10G	-8643.30129844175	2.48502358735429	0
10T	-8913.62817072989	2.27180856532562	0
11A	-8916.98456298644	0.383396246382674	0
11C	-8916.96875657247	0.415099031681295	0
11G	-8657.7280895356	2.29379446093469	0
11T	-8916.90998080247	0.333155593935716	0
12A	-8662.35233959998	2.28464741638047	0
12C	-8916.98144168508	0.367120495727898	0
12G	-8916.93498501476	0.431029101389476	0
12T	-8914.50038905895	2.42778046307216	0
13A	-8916.99261917837	0.395000659342182	0
13C	-8659.20691745128	2.28738650256128	0
13G	-8916.93419542086	0.431752976014894	0
13T	-8916.93419542086	0.431752976014894	0
14A	-8917.78729486098	0.861095162682119	0
14C	-8914.57063969211	2.03865634407414	0
14G	-8659.40679854612	2.31156192413866	0
14T	-8916.97971221001	0.364669074421833	0
15A	-8916.93442808961	0.430083779083325	0
15C	-8916.97154472909	0.412548106344795	0
15G	-8660.7088979245	2.29287127591512	0
15T	-8916.4036174955	1.65476255915582	0
16A	-8916.93500282542	0.430852270281421	0
16C	-8653.83703571254	2.3133091189974	0
16G	-8916.93500282542	0.430852270247956	0
16T	-8916.81326596528	0.464389685608881	0
17A	-8917.56604296884	1.18930785320722	0
17C	-8666.15932458689	2.28614166010829	0
17G	-8912.52123807627	2.71374512674374	0
17T	-8916.10220033067	1.91933572733253	0
18A	-8710.15521677756	2.2163927704811	0
18C	-8916.97711162448	0.408898224156083	0
18G	-8917.73279843876	0.857246644050296	0
18T	-8861.02782802436	3.04672816884952	0
19A	-8670.53287257803	2.27975692826786	0
19C	-8907.61208157308	2.40518084286573	0
19G	-8916.97789357265	0.407837727491239	0
19T	-8917.15650476063	0.67152101922563	0
20A	-8917.22974396571	0.529347784678057	0
20C	-8917.23212723192	0.537508700383165	0
20G	-8658.34183691422	2.29697021637934	0
20T	-8916.90392208152	1.30735594120249	0
21A	-8916.8390046911	1.47521485409543	0
21C	-8892.75990979554	1.58451830230591	0
21G	-8643.71237427004	2.93116529316614	0
21T	-8916.93485871779	0.431120250921001	0
22A	-8916.93480006763	0.430351150667624	0
22C	-8916.97705994428	0.372527345725139	0
22G	-8916.69057296399	1.54675750011213	0
22T	-8659.91120616794	2.29064432851465	0
23A	-8916.93433707752	0.431588915161219	0
23C	-8916.96148920818	0.419721163888779	0
23G	-8659.60427776492	2.28799078896855	0
23T	-8917.18176598472	0.93209534757382	0
24A	-8909.41843588837	2.35202276376119	0
24C	-8916.98081509025	0.404668824047956	0
24G	-8668.85919204786	2.28464786425952	0
24T	-8917.29056997592	1.1564974029616	0
25A	-8908.16420436051	2.54348364717469	0
25C	-8901.29244493895	2.69778188587786	0
25G	-8751.11968176105	2.15943544728004	0
25T	-8851.45330587844	2.71662408226518	0
26A	-8884.9664349319	3.07855704668506	0
26C	-8914.97587497586	2.79845456878013	0
26G	-8692.54352420004	2.23139026924749	0
26T	-8916.99175797722	0.394923693444199	0
27A	-8918.07383216619	1.07693838384054	0
27C	-8917.82269466075	1.17623575854144	0
27G	-8629.18356926016	2.5671113842409	0
27T	-8916.21677054516	1.76623313402874	0
28A	-8661.97188943038	2.2975118350853	0
28C	-8916.12425557052	1.68067679317751	0
28G	-8916.97797761908	0.407212572620048	0
28T	-8916.93259861917	1.45105847603978	0
29A	-8656.08683097521	2.30439001084104	0
29C	-8917.21673653178	0.569888253428011	0
29G	-8917.35990842876	0.582297024441531	0
29T	-8916.97718306366	0.365883023464428	0
30A	-8916.95157206056	0.424676022670621	0
30C	-8661.87357191829	2.28308522910665	0
30G	-8916.98973671795	0.398218064040048	0
30T	-8915.18034325939	2.38118686631106	0
31A	-8916.94210612029	0.430798922134394	0
31C	-8654.50442237361	2.29684409288504	0
31G	-8916.98485943059	0.407611651787226	0
31T	-8917.72271074071	0.534793656673921	0
32A	-8917.45959070869	1.03419875093248	0
32C	-8916.91107893074	0.804433363463986	0
32G	-8916.89134847723	0.330002739699765	0
32T	-8658.27686704413	2.29753378555158	0
33A	-8916.90056408651	1.41414616811925	0
33C	-8916.93418773416	0.431763304313355	0
33G	-8916.98200075251	0.405945602968257	0
33T	-8660.28490481014	2.28727896956186	0
34A	-8916.80969108521	0.309412131216396	0
