lik	gamma	delta
-2085.17457686155	0.00138649283324943	0.193481705297298
-2153.78008157882	0.00138649283324943	6.61069613519961e-05
-2153.7787009614	0.00138649283324943	6.61069613519961e-05
-2153.7787009614	0.00138649283324943	6.61069613519961e-05
-2153.77963655227	0.00138649283324943	6.61069613519961e-05
-2085.08315998511	0.00138649283324943	0.195696854498043
-2153.77870124388	0.00138649283324943	6.61069613519961e-05
-2153.77870124388	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2106.78673476131	0.00138649283324943	0.120871260571126
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2106.78673476131	0.00138649283324943	0.120871260571126
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77898899348	0.00138649283324943	6.61069613519961e-05
-2105.40368005409	0.00138649283324943	0.128440511713093
-2150.31951382276	0.00138649283324943	0.538515656964549
-2153.77903176806	0.00138649283324943	6.61069613519961e-05
-2153.77870336514	0.00138649283324943	6.61069613519961e-05
-2105.75017964737	0.00138649283324943	0.124286562574236
-2153.7787580173	0.00138649283324943	6.61069613519961e-05
-2153.77870336514	0.00138649283324943	6.61069613519961e-05
-2153.77870096831	0.00138649283324943	6.61069613519961e-05
-2153.77870096831	0.00138649283324943	6.61069613519961e-05
-2151.12607231415	0.00138649283324943	0.379184803473485
-2108.58913543335	0.00138649283324943	0.11879982213767
-2153.77877791577	0.00138649283324943	6.61069613519961e-05
-2106.64226390259	0.00138649283324943	0.1211662567612
-2153.77870098632	0.00138649283324943	6.61069613519961e-05
-2153.77870098632	0.00138649283324943	6.61069613519961e-05
-2152.325529638	0.00138649283324943	0.205597988246541
-2153.77870099729	0.00138649283324943	6.61069613519961e-05
-2108.06699001488	0.00138649283324943	0.119865394279414
-2153.77870099729	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2106.78673476131	0.00138649283324943	0.120871260571126
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870177003	0.00138649283324943	6.61069613519961e-05
-2105.61016564186	0.00138649283324943	0.123414375486692
-2153.77870177003	0.00138649283324943	6.61069613519961e-05
-2153.77928269233	0.00138649283324943	6.61069613519961e-05
-2153.77877750331	0.00138649283324943	6.61069613519961e-05
-2096.70581474052	0.00138649283324943	0.151986511728656
-2153.7787019246	0.00138649283324943	6.61069613519961e-05
-2153.77980585196	0.00138649283324943	6.61069613519961e-05
-2153.77870099729	0.00138649283324943	6.61069613519961e-05
-2153.77870099729	0.00138649283324943	6.61069613519961e-05
-2108.06699001488	0.00138649283324943	0.119865394279414
-2152.325529638	0.00138649283324943	0.205597988245957
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2106.78673476131	0.00138649283324943	0.120871260571126
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2094.31240978719	0.00138649283324943	0.234698668767215
-2153.77870107539	0.00138649283324943	6.61069613519961e-05
-2153.77870107539	0.00138649283324943	6.61069613519961e-05
-2149.04407197817	0.00138649283324943	0.0459760746981232
-2106.78673476131	0.00138649283324943	0.120871260571066
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2106.78673476131	0.00138649283324943	0.120871260571066
-2153.77873309856	0.00138649283324943	6.61069613519961e-05
-2153.77874115662	0.00138649283324943	6.61069613519961e-05
-2151.28786968113	0.00138649283324943	0.906281263602195
-2107.798152756	0.00138649283324943	0.119625411402661
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2106.78673476131	0.00138649283324943	0.120871260571126
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2106.67898479274	0.00138649283324943	0.121090174514644
-2153.77870097426	0.00138649283324943	6.61069613519961e-05
-2153.77870097426	0.00138649283324943	6.61069613519961e-05
-2153.77875865928	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2106.78673476131	0.00138649283324943	0.120871260571126
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2106.78673476131	0.00138649283324943	0.120871260571126
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77870095879	0.00138649283324943	6.61069613519961e-05
-2153.77874871675	0.00138649283324943	6.61069613519961e-05
