model	lik	mode	convergence
1A	-1094.22452106292	1.44456533966811	0
1C	-1100.63780512542	0.632423766590325	0
1G	-1095.11814228649	0.42942549576113	0
1T	-1094.87147074149	1.33417597821876	0
2A	-1095.15451267266	0.415403920528804	0
2C	-1100.84493070441	1.23764610328124	0
2G	-1095.11818814648	0.432715517972708	0
2T	-1095.11818814648	0.432715517972708	0
3A	-1094.89927859417	1.50297753053333	0
3C	-1101.26857232904	1.18539584976077	0
3G	-1095.11848858082	0.432124978881849	0
3T	-1095.11848858082	0.432124978854303	0
4A	-1095.11836956661	0.432549777773683	0
4C	-1101.6716119962	1.11041785676508	0
4G	-1095.11836956661	0.43254977778642	0
4T	-1094.09683044175	1.82054851474133	0
5A	-1095.11845979795	0.432287537987645	0
5C	-1095.11845979795	0.432287537993223	0
5G	-1101.69847197542	1.10593288516291	0
5T	-1093.54324688124	2.06973751433097	0
6A	-1093.54324688124	2.06973751432783	0
6C	-1095.11845979795	0.432287537993223	0
6G	-1095.11845979795	0.432287537987645	0
6T	-1101.69847197542	1.10593288516275	0
7A	-1100.77580108353	1.24586024603792	0
7C	-1095.11838327331	0.432502690438978	0
7G	-1095.11838327331	0.432502690415257	0
7T	-1095.16910105771	0.38207932829586	0
8A	-1100.4897471496	1.28216602991528	0
8C	-1095.50755974141	0.555982102362008	0
8G	-1095.11848762793	0.432351950993118	0
8T	-1095.11848762793	0.432351950972188	0
9A	-1094.73029459919	1.55073175366715	0
9C	-1096.39850870072	1.15134759412353	0
9G	-1095.11869281207	0.430628991455915	0
9T	-1097.99929071038	0.869163712558588	0
10A	-1095.11844110437	0.432342406407053	0
10C	-1100.74798610811	1.24914547015521	0
10G	-1095.11844110437	0.432342406406997	0
10T	-1095.15998498675	0.37041378341529	0
11A	-1095.33374892709	1.04736811080186	0
11C	-1101.02519629124	1.21888522562717	0
11G	-1095.11849774035	0.430367466919372	0
11T	-1095.11849774035	0.430367466888259	0
12A	-1095.1180769085	0.430466782173931	0
12C	-1095.03135513177	0.318218220200131	0
12G	-1095.1180769085	0.430466782143302	0
12T	-1100.59058885062	1.26762299811219	0
13A	-1095.11838327331	0.432502690415257	0
13C	-1095.16910105771	0.382079328309659	0
13G	-1100.77580108353	1.2458602460362	0
13T	-1095.11838327331	0.432502690415204	0
14A	-1100.4897471496	1.28216602991528	0
14C	-1095.11848762793	0.432351950997529	0
14G	-1095.11848762793	0.432351950993118	0
14T	-1095.50755974141	0.555982102361115	0
15A	-1095.11818600457	0.430753963384983	0
15C	-1101.15892233653	1.20065125505182	0
15G	-1094.86855747905	1.33687246710467	0
15T	-1095.11818600457	0.430753963384983	0
16A	-1100.77580108353	1.24586024603792	0
16C	-1095.16910105771	0.382079328309837	0
16G	-1095.11838327331	0.432502690415257	0
16T	-1095.11838327331	0.432502690438978	0
17A	-1095.11814722034	0.432735687846381	0
17C	-1095.11814722034	0.432735687916418	0
17G	-1100.87160727269	1.23445881611592	0
17T	-1095.12439512619	0.430572999359054	0
18A	-1095.11847752929	0.431933282701781	0
18C	-1095.39670422417	0.508975435013927	0
18G	-1100.68433996704	1.25820313972276	0
18T	-1095.11847752929	0.431933282701646	0
19A	-1095.11836956661	0.432549777822001	0
19C	-1095.11836956661	0.432549777791891	0
19G	-1101.6716119962	1.11041785676511	0
19T	-1094.09683044175	1.82054851474133	0
20A	-1093.54367855047	2.06957321340788	0
20C	-1095.11856753752	0.432224830485037	0
20G	-1095.34320665136	0.676343967163742	0
20T	-1101.71954744636	1.09902378683145	0
21A	-1095.1182420425	0.4326781075643	0
21C	-1095.1182420425	0.432678107545339	0
21G	-1101.00458242428	1.21922964052074	0
21T	-1095.14711064527	0.796405014981058	0
22A	-1101.32827781095	1.17664949771649	0
22C	-1095.11351172576	0.422067975012335	0
22G	-1092.42796495131	2.97986808313884	0
22T	-1094.6693077928	0.262351745577645	0
23A	-1100.82567920328	1.23997757195557	0
23C	-1095.11827319654	0.432680468508779	0
23G	-1095.17019160897	0.409733898873325	0
23T	-1095.11827319654	0.432680468532035	0
24A	-1100.4897471496	1.28216602991528	0
24C	-1095.11848762793	0.432351951021613	0
24G	-1095.50755974141	0.555982102362008	0
24T	-1095.11848762793	0.432351951021613	0
25A	-1100.85293658916	1.23669117844761	0
25C	-1095.11817101325	0.432725087286715	0
25G	-1095.14764525071	0.419833425888896	0
25T	-1095.11817101325	0.432725087286669	0
26A	-1095.11812245636	0.431393137547832	0
26C	-1093.75881932889	1.47697464608599	0
26G	-1095.11812245636	0.431393137554287	0
26T	-1100.64049981687	0.632910277475593	0
27A	-1100.80252525991	1.24269228887695	0
27C	-1095.17090680157	0.394059844746538	0
27G	-1095.11830752685	0.432613550431413	0
27T	-1095.11830752685	0.432613550412355	0
28A	-1095.11840850796	0.432446260996586	0
28C	-1095.11840850796	0.432446260996586	0
28G	-1095.37136558479	1.22553329239224	0
28T	-1101.15281084311	1.20204971330378	0
29A	-1095.11840850796	0.432446260996586	0
29C	-1095.11840850796	0.432446261045473	0
29G	-1101.15281084311	1.20204971330486	0
29T	-1095.37136558479	1.22553329239224	0
30A	-1100.98306901351	1.2219478005833	0
30C	-1095.21287336136	0.761182851556399	0
30G	-1095.11825058652	0.432674365513978	0
30T	-1095.11825058652	0.432674365513978	0
31A	-1095.14028338686	0.42367427890915	0
31C	-1100.85981352759	1.23586863012478	0
31G	-1095.1181589888	0.432730758430791	0
31T	-1095.1181589888	0.432730758430791	0
32A	-1095.15722321605	0.367690729418906	0
32C	-1100.73818652908	1.25031085720556	0
32G	-1095.11847808219	0.43229327151139	0
32T	-1095.11847808219	0.432293271511448	0
33A	-1095.11857222597	0.431875726009889	0
33C	-1095.55985454352	0.727828251670618	0
33G	-1095.11857222597	0.431875725982867	0
33T	-1100.82463697641	1.2429778893732	0
34A	-1095.11828551955	0.432647342902214	0
34C	-1093.29930291381	1.52935562720131	0
34G	-1095.11828551955	0.432647342902295	0
34T	-1100.55242192578	0.630639830257744	0
35A	-1100.24423763776	1.30737122423463	0
35C	-1095.1135046239	0.422102336985067	0
35G	-1095.1135046239	0.422102336983968	0
35T	-1094.58697733933	0.256555844378095	0
36A	-1094.66957719126	0.262376199715241	0
