model	lik	mode	convergence
1A	-1307.55796444931	0.396501029639127	0
1C	-1307.38935604022	0.310666354279061	0
1G	-1312.63237528539	0.904967081871725	0
1T	-1307.50759398894	0.431019675976359	0
2A	-1312.22532648057	0.927884914893562	0
2C	-1307.22020168302	0.355226795681156	0
2G	-1307.50795438267	0.432343037334497	0
2T	-1307.50795438267	0.432343037338843	0
3A	-1312.60394719014	0.899192135957424	0
3C	-1307.55708843878	0.403207167925068	0
3G	-1307.50741209404	0.431260239160357	0
3T	-1307.4715312626	0.33284224403714	0
4A	-1307.36741759401	0.306777033882222	0
4C	-1307.50679446678	0.429546271455522	0
4G	-1307.79926166722	0.602927383674567	0
4T	-1312.59197152627	0.898220349644969	0
5A	-1307.98546041078	0.610438718531669	0
5C	-1307.50606293342	0.426552686007228	0
5G	-1307.50606293342	0.426552685994976	0
5T	-1312.5532155536	0.891830224099465	0
6A	-1312.61085398557	0.906619128173851	0
6C	-1307.50736621658	0.431206151376572	0
6G	-1308.23754413333	0.714486783750547	0
6T	-1307.46726604227	0.331470626455988	0
7A	-1307.53221479011	0.358446114226548	0
7C	-1307.50742211821	0.43216450249323	0
7G	-1307.50742211821	0.43216450249323	0
7T	-1312.56839688379	0.892169228422506	0
8A	-1307.50714684654	0.432767804081946	0
8C	-1307.546101474	0.413716888290325	0
8G	-1307.50714684654	0.432767804081901	0
8T	-1312.52869453706	0.885270270821236	0
9A	-1307.50718513124	0.432741518674075	0
9C	-1308.2387728071	0.715195365116251	0
9G	-1312.54736557972	0.891884340980186	0
9T	-1307.50718513124	0.43274151869822	0
10A	-1307.50732116176	0.432578895131113	0
10C	-1312.54944050309	0.888780616303501	0
10G	-1307.55862212203	0.383884281682234	0
10T	-1307.50732116176	0.432578895122169	0
11A	-1312.55996328363	0.891227571349852	0
11C	-1307.78774973007	0.500377522295596	0
11G	-1307.50733477551	0.432603227588715	0
11T	-1307.50733477551	0.432603227565172	0
12A	-1308.27426138094	1.22865026536743	0
12C	-1311.41168358663	0.751596983656465	0
12G	-1307.5076363622	0.432141731494003	0
12T	-1307.5076363622	0.432141731541832	0
13A	-1307.50735662388	0.432509877689802	0
13C	-1312.56119448382	0.894816905654899	0
13G	-1308.21088802666	0.699278276078694	0
13T	-1307.50735662388	0.43250987773836	0
14A	-1311.95884226086	0.798138153692993	0
14C	-1307.53210940004	0.358386778597943	0
14G	-1308.91697095258	1.01054906255389	0
14T	-1307.50744270501	0.432069086045414	0
15A	-1309.54743975413	0.88408109739438	0
15C	-1309.35748657699	0.814454823267078	0
15G	-1307.51298724747	0.432429600265632	0
15T	-1307.51298724747	0.432429600265632	0
16A	-1312.54656225896	0.888285936170661	0
16C	-1307.50731879795	0.432627081997929	0
16G	-1307.50731879795	0.43262708197449	0
16T	-1307.56167273045	0.388833345118137	0
17A	-1312.5603758849	0.890713636046839	0
17C	-1307.54718067347	0.369023868457738	0
17G	-1307.50739604815	0.432375117649448	0
17T	-1307.50739604815	0.432375117618584	0
18A	-1307.56002352791	0.393202465963236	0
18C	-1307.76282136662	0.489014698567768	0
18G	-1312.62608761018	0.90888387879477	0
18T	-1308.02892153439	0.624619457076135	0
19A	-1307.52642932607	0.355182981793778	0
19C	-1307.55259318147	0.412084456744039	0
19G	-1307.50750449014	0.432056147798072	0
19T	-1312.58141488693	0.894907465683278	0
20A	-1309.57429531605	0.890096928810789	0
20C	-1309.32347912426	0.793188442166371	0
20G	-1307.5131835401	0.432333430641316	0
20T	-1307.5131835401	0.432333430622732	0
21A	-1307.50742211821	0.43216450249323	0
21C	-1312.56839688379	0.892169228419055	0
21G	-1307.53221479011	0.358446114208432	0
21T	-1307.50742211821	0.432164502493169	0
22A	-1312.54415123132	0.887868197522034	0
22C	-1307.50727995586	0.432650063373484	0
22G	-1307.50727995586	0.432650063373435	0
22T	-1307.5605132268	0.391419334482973	0
23A	-1312.5066233732	0.882450673869451	0
23C	-1307.5074508646	0.43215148843794	0
23G	-1307.97740308987	0.660268394517541	0
23T	-1307.5074508646	0.432151488464047	0
24A	-1307.50665731455	0.429633461467101	0
24C	-1307.50665731455	0.429633461461729	0
24G	-1307.36758075342	0.306811648692342	0
24T	-1312.60803236827	0.900568842385378	0
25A	-1307.54494774473	0.411267180416713	0
25C	-1312.61629589054	0.901597890265788	0
25G	-1307.39226828363	0.311706807719813	0
25T	-1307.50687982201	0.430033682233815	0
26A	-1312.54056745381	0.890736567320338	0
26C	-1307.50743173913	0.432370809299672	0
26G	-1307.50743173913	0.432370809323715	0
26T	-1307.55367689806	0.376613778228125	0
27A	-1312.53358104325	0.886084233687004	0
27C	-1307.50719228878	0.432744309824779	0
27G	-1307.50719228878	0.432744309842562	0
27T	-1307.55530024814	0.406830570783715	0
28A	-1307.47127924656	1.41335149655701	0
28C	-1307.50721905287	0.432721154014196	0
28G	-1307.50721905287	0.432721154014196	0
28T	-1312.18254158054	0.839133269401774	0
29A	-1307.50690887882	0.345877310666981	0
29C	-1307.5074025716	0.431819808281234	0
29G	-1307.5074025716	0.43181980831105	0
29T	-1312.57814512038	0.893944715350729	0
30A	-1307.50768604741	0.429594026543401	0
30C	-1312.67070145646	0.917720299384747	0
30G	-1307.93597202939	0.585223951695313	0
30T	-1307.18320118368	0.279085702460536	0
31A	-1307.50729714776	0.431320191179633	0
31C	-1312.58854094415	0.895944883995403	0
31G	-1307.50729714776	0.431320191206786	0
31T	-1307.47160807611	0.332871037106658	0
32A	-1307.5564186591	0.403529550551352	0
32C	-1312.53563558193	0.886425243272038	0
32G	-1307.5072028399	0.432728654337244	0
32T	-1307.5072028399	0.432728654337244	0
33A	-1312.63865660289	0.906471409354512	0
33C	-1307.50723211056	0.429938857527623	0
33G	-1307.40794709174	0.315301774394866	0
33T	-1307.54575657961	0.368331248064079	0
34A	-1307.50733477551	0.432603227545137	0
34C	-1312.55996328363	0.891227571350611	0
34G	-1307.78774973007	0.500377522295764	0
34T	-1307.50733477551	0.432603227540747	0
35A	-1307.50721905287	0.432721154008763	0
35C	-1312.18254158054	0.839133269416832	0
35G	-1307.50721905287	0.432721154014196	0
35T	-1307.47127924656	1.4133514965581	0
36A	-1312.4866377025	0.878888422130968	0
36C	-1307.78848350146	0.633587017536869	0
36G	-1307.50721953918	0.432742885575936	0
36T	-1307.50721953918	0.432742885552765	0
37A	-1307.5074025716	0.431819808281243	0
37C	-1307.5074025716	0.431819808281243	0
37G	-1312.57814512038	0.893944715350334	0
37T	-1307.50690887882	0.345877310667463	0
38A	-1309.20602557858	0.743470941295952	0
38C	-1307.51270981464	0.42970081818422	0
38G	-1307.51270981464	0.429700818178998	0
38T	-1309.62840157954	0.904645338146985	0
39A	-1307.61859847814	0.713176891890804	0
39C	-1312.51235346603	0.883030888707653	0
39G	-1307.525990552	0.354947051860597	0
39T	-1307.50775599083	0.431654639646612	0
40A	-1307.50723366588	0.432696254154443	0
40C	-1307.50723366588	0.432696254149926	0
40G	-1312.53950957159	0.887076270392248	0
40T	-1307.55878632207	0.397855351274148	0
41A	-1307.50771234191	0.431686440179916	0
41C	-1307.50771234191	0.431686440179916	0
41G	-1307.4173499266	0.316639910295006	0
41T	-1312.60970773986	0.90010751039688	0
42A	-1312.56119448382	0.89481690566498	0
42C	-1307.50735662388	0.432509877719004	0
42G	-1307.50735662388	0.43250987768981	0
42T	-1308.21088802666	0.699278276078694	0
43A	-1312.63650133249	0.913714965494436	0
43C	-1307.50787955729	0.431325739185361	0
43G	-1307.50787955729	0.431325739155646	0
43T	-1307.97883778216	0.61580581196518	0
44A	-1307.5539005423	0.376486072083682	0
44C	-1307.50779412783	0.432085774840782	0
44G	-1307.81021273183	0.57805972565904	0
44T	-1312.39722863786	0.89055142552185	0
45A	-1312.46832656041	0.876616638525427	0
45C	-1307.50606563299	0.428497911698204	0
45G	-1307.50606563299	0.428497911822511	0
45T	-1308.0596556654	0.743691898675644	0
46A	-1312.60284981439	0.89881980739808	0
46C	-1307.50694774226	0.430335020840784	0
46G	-1307.50694774226	0.430335020845273	0
46T	-1307.40863357452	0.315477051856167	0
47A	-1307.50764292016	0.431040011755049	0
47C	-1307.50764292016	0.431040011755049	0
47G	-1307.70987700645	0.456135586278343	0
47T	-1312.46641847039	0.895480849522045	0
48A	-1307.55110386139	0.409901026878417	0
48C	-1307.36752738995	0.306800998201525	0
48G	-1312.6172923038	0.902951094529859	0
48T	-1307.50673890061	0.429603974188206	0
49A	-1312.58963555973	0.896159468408376	0
49C	-1307.46733384029	0.33149528939396	0
49G	-1307.5072785693	0.431257137631434	0
49T	-1307.5072785693	0.431257137631364	0
50A	-1307.5074508646	0.432151488464047	0
50C	-1307.97740308987	0.660268394490449	0
50G	-1312.5066233732	0.882450673865446	0
50T	-1307.5074508646	0.43215148845971	0
51A	-1307.50718513124	0.43274151869822	0
51C	-1312.54736557972	0.891884340983072	0
51G	-1307.50718513124	0.432741518679506	0
51T	-1308.2387728071	0.715195365117451	0
52A	-1307.50767141579	0.43089185913222	0
52C	-1307.50767141579	0.430891859160924	0
52G	-1311.46141121976	0.717964022630097	0
52T	-1309.18690245057	0.957321074014509	0
53A	-1307.50742187523	0.432086063145599	0
53C	-1312.57087041346	0.89262470098667	0
53G	-1307.52644604302	0.355199505456287	0
53T	-1307.50742187523	0.432086063094486	0
54A	-1308.0596556654	0.74369189841181	0
54C	-1307.50606563299	0.428497911822511	0
54G	-1307.50606563299	0.428497911822511	0
54T	-1312.46832656041	0.876616638523472	0
55A	-1307.55580133414	0.402191123672793	0
55C	-1312.62827284444	0.904064774691227	0
55G	-1307.55957437838	0.390214610783242	0
55T	-1307.47133051646	0.332769851884477	0
56A	-1312.53484309597	0.886290954597028	0
56C	-1307.55508558531	0.404597028953118	0
56G	-1307.5071932789	0.432733580439083	0
56T	-1307.5071932789	0.432733580443665	0
57A	-1312.33166505888	0.916667500877146	0
57C	-1307.93972887266	0.585150655689281	0
57G	-1307.56107240121	0.392883274853814	0
57T	-1307.5070215711	0.425654894867507	0
58A	-1312.14579244299	0.830413565578545	0
58C	-1307.47634085931	1.40941921488876	0
58G	-1308.45297775779	0.889521181991397	0
58T	-1307.39181870225	0.31160096772875	0
59A	-1307.5605132268	0.391419334472212	0
59C	-1307.50727995586	0.432650063373435	0
59G	-1307.50727995586	0.432650063373435	0
59T	-1312.54415123132	0.887868197523143	0
60A	-1311.60406961613	0.769498492158185	0
60C	-1308.41402945769	1.18092210973014	0
60G	-1307.50724406293	0.432695963778368	0
60T	-1307.50724406293	0.432695963772931	0
61A	-1307.50733385029	0.432574879074191	0
61C	-1308.11328806111	0.704623103923227	0
61G	-1312.51035854681	0.883523263652882	0
61T	-1307.50733385029	0.432574879104294	0
62A	-1307.50729714776	0.431320191177056	0
62C	-1307.47160807611	0.332871037152632	0
62G	-1312.58854094415	0.895944883998286	0
62T	-1307.50729714776	0.431320191175469	0
63A	-1307.39231085394	0.311716990967277	0
63C	-1307.50683017386	0.430058454199506	0
63G	-1312.60604146317	0.899482814428853	0
63T	-1307.50683017386	0.430058454199506	0
64A	-1309.35748657699	0.814454823266755	0
64C	-1307.51298724747	0.432429600261191	0
64G	-1307.51298724747	0.432429600265632	0
64T	-1309.54743975413	0.88408109739438	0
65A	-1307.50694774226	0.430335020845151	0
65C	-1307.50694774226	0.430335020840906	0
65G	-1307.40863357452	0.315477051847811	0
65T	-1312.60284981439	0.898819807398106	0
66A	-1307.50729714776	0.43132019118387	0
66C	-1307.50729714776	0.431320191179716	0
66G	-1307.47160807611	0.332871037129692	0
66T	-1312.58854094415	0.895944883996626	0
67A	-1307.39231085394	0.311716990967277	0
67C	-1312.60604146317	0.899482814430915	0
67G	-1307.50683017386	0.430058454199506	0
67T	-1307.50683017386	0.430058454199506	0
68A	-1307.46914783211	0.329738304208905	0
68C	-1308.15192862445	0.682739588660106	0
68G	-1307.50781555484	0.431734171209731	0
68T	-1312.62227301852	0.907826757757438	0
69A	-1307.507432973	0.432348699209678	0
69C	-1307.6839506806	0.446091304896944	0
69G	-1312.60308374333	0.899614877469167	0
69T	-1307.507432973	0.432348699209678	0
70A	-1307.51830451218	0.434109355904753	0
70C	-1312.51617274591	0.883249350590685	0
70G	-1307.50710598084	0.432788848026566	0
70T	-1307.50710598084	0.432788847977279	0
71A	-1307.50721201062	0.429021365655893	0
71C	-1307.71111747203	0.476271131034848	0
71G	-1307.78401571778	0.497671934895387	0
71T	-1312.59282158232	0.899468649656619	0
72A	-1309.25769411342	0.936102216791939	0
72C	-1307.5079044261	0.430495444185973	0
72G	-1307.80010503379	0.60379937255748	0
72T	-1310.88021163603	0.563427286556493	0
73A	-1307.50718791948	0.432743216994412	0
73C	-1307.50718791948	0.432743216999841	0
73G	-1308.1038916127	1.25558493897656	0
73T	-1311.82244878827	0.796840518282155	0
74A	-1307.50755812578	0.431035773603666	0
74C	-1312.62102123709	0.902520176048356	0
74G	-1307.50755812578	0.431035773603597	0
74T	-1307.35619047366	0.304354351996694	0
75A	-1307.5074508646	0.432151488464047	0
75C	-1307.97740308987	0.660268394490449	0
75G	-1312.5066233732	0.882450673865446	0
75T	-1307.5074508646	0.43215148845971	0
76A	-1309.36997756774	0.813402164913526	0
76C	-1307.37530974629	0.308179927492992	0
76G	-1307.51265368063	0.429306666038258	0
76T	-1309.61936986677	0.906999478820013	0
77A	-1312.61345703033	0.904060329460541	0
77C	-1307.9231597816	0.575716999340238	0
77G	-1307.50727786573	0.432649607985118	0
77T	-1307.50727786573	0.432649607985118	0
78A	-1307.56167273045	0.388833345091589	0
78C	-1307.50731879795	0.43262708195546	0
78G	-1312.54656225896	0.888285936171714	0
78T	-1307.50731879795	0.43262708195546	0
79A	-1307.56167273045	0.388833345091589	0
79C	-1307.50731879795	0.43262708195546	0
79G	-1307.50731879795	0.43262708195546	0
79T	-1312.54656225896	0.888285936170216	0
80A	-1307.50703450215	0.429872900548895	0
80C	-1312.63181292461	0.904950322574857	0
80G	-1307.55726146933	0.384309574887906	0
80T	-1307.39198015942	0.311638664181045	0
81A	-1307.46733384029	0.33149528939396	0
81C	-1307.5072785693	0.431257137631364	0
81G	-1307.5072785693	0.431257137631364	0
81T	-1312.58963555973	0.896159468408376	0
82A	-1307.50665731455	0.429633461467101	0
82C	-1307.50665731455	0.429633461461729	0
82G	-1307.36758075342	0.306811648692342	0
82T	-1312.60803236827	0.900568842385378	0
83A	-1312.59700081279	0.897628700087385	0
83C	-1307.50714677225	0.430808369973745	0
83G	-1307.50714677225	0.43080837000288	0
83T	-1307.43742748668	0.323017885950781	0
84A	-1307.507432973	0.432348699209678	0
84C	-1312.60308374333	0.899614877469155	0
84G	-1307.6839506806	0.44609130489154	0
84T	-1307.507432973	0.432348699209678	0
85A	-1307.36745876978	0.306786143897897	0
85C	-1312.36525148968	0.861875508806577	0
85G	-1307.05569955353	1.61759002195884	0
85T	-1307.55326083471	0.401916820529367	0
86A	-1312.39410805284	0.882471977582782	0
86C	-1307.80962087808	0.578534478013546	0
86G	-1307.50744743257	0.432510502200757	0
86T	-1307.50744743257	0.432510502200757	0
87A	-1312.46832656041	0.876616638525427	0
87C	-1308.0596556654	0.743691898543829	0
87G	-1307.50606563299	0.428497911822511	0
87T	-1307.50606563299	0.428497911822919	0
88A	-1307.50690887882	0.345877310666981	0
88C	-1312.57814512038	0.893944715351497	0
88G	-1307.5074025716	0.431819808281303	0
88T	-1307.5074025716	0.431819808310981	0
89A	-1307.50690887882	0.345877310666981	0
89C	-1312.57814512038	0.893944715351497	0
89G	-1307.5074025716	0.431819808281303	0
89T	-1307.5074025716	0.431819808310981	0
90A	-1307.50606563299	0.428497911822511	0
90C	-1308.0596556654	0.743691898539361	0
90G	-1307.50606563299	0.428497911689511	0
90T	-1312.46832656041	0.876616638523472	0
91A	-1312.57087041346	0.892624700987535	0
91C	-1307.50742187523	0.432086063094549	0
91G	-1307.50742187523	0.432086063098864	0
91T	-1307.52644604302	0.355199505456491	0
92A	-1307.50665731455	0.429633461503328	0
92C	-1312.60803236827	0.900568842385404	0
92G	-1307.50665731455	0.429633461467079	0
92T	-1307.36758075342	0.306811648700117	0
93A	-1308.11702870456	0.746336287095191	0
93C	-1308.30860785608	0.741102306129705	0
93G	-1312.49487731346	0.885537706056773	0
93T	-1307.50784897786	0.431899515829422	0
94A	-1309.5554500131	0.887027799119459	0
94C	-1309.38046718346	0.811129942010262	0
94G	-1307.51304365682	0.432421894211025	0
94T	-1307.51304365682	0.432421894211025	0
95A	-1307.50731671033	0.43258420343175	0
95C	-1307.50731671033	0.432584203432815	0
95G	-1308.45332603935	0.890735200454084	0
95T	-1312.38565679121	0.864406997006858	0
96A	-1307.53824179551	0.419945080797547	0
96C	-1307.50712480997	0.432782399210736	0
96G	-1312.52465735324	0.884610277406875	0
96T	-1307.50712480997	0.432782399192209	0
97A	-1307.6232035261	0.426868688875274	0
97C	-1307.50789763705	0.431948491194868	0
97G	-1307.97705040857	0.670259939942206	0
97T	-1312.60560003651	0.902397632568389	0
98A	-1307.50665731455	0.429633461467101	0
98C	-1307.50665731455	0.429633461461729	0
98G	-1307.36758075342	0.306811648692342	0
98T	-1312.60803236827	0.900568842385378	0
99A	-1311.66200623342	0.825229691764997	0
99C	-1307.40783860497	0.315210824174859	0
99G	-1308.41499834703	1.18615016621381	0
99T	-1307.21384900206	0.354244972945429	0
100A	-1307.36758075342	0.306811648692342	0
100C	-1312.60803236827	0.900568842382073	0
100G	-1307.50665731455	0.429633461467079	0
100T	-1307.50665731455	0.429633461461729	0
neutral	-1307.7780501469	0	0
true	-1307.55796444931	0.396501029639127	0
85G	-1307.05569955353	1.61759002195884	0
