model	lik	mode	convergence
1A	-1267.95209136633	3.01771263694545	0
1C	-1308.35584416123	0.433325728120277	0
1G	-1308.35584416123	0.433325728120277	0
1T	-1312.58029398464	0.535210548841883	0
2A	-1308.38198867689	0.795448771514735	0
2C	-1308.35561170543	0.433436187703191	0
2G	-1276.60814394181	2.85768829675627	0
2T	-1308.35561170543	0.433436187730081	0
3A	-1308.35554337305	0.433474278885701	0
3C	-1308.39913629099	0.410457694342144	0
3G	-1275.91802786564	2.870176109114	0
3T	-1308.35554337305	0.433474278880648	0
4A	-1308.3555008522	0.433503987906891	0
4C	-1276.06989545619	2.86318837421804	0
4G	-1308.38509690397	0.422592887783879	0
4T	-1308.3555008522	0.433503987879253	0
5A	-1275.71899267825	2.88159936005448	0
5C	-1308.35555913642	0.433477680932514	0
5G	-1308.40140243621	0.411673789217908	0
5T	-1308.35555913642	0.433477680932505	0
6A	-1308.35549094327	0.433504830006644	0
6C	-1308.38056332132	0.422918320250562	0
6G	-1308.35549094327	0.433504830012158	0
6T	-1276.09302823674	2.86194520238098	0
7A	-1308.35560940719	0.433418319278743	0
7C	-1275.73920701512	2.87892052847277	0
7G	-1308.40740156326	0.398972682552875	0
7T	-1308.35560940719	0.433418319261336	0
8A	-1308.35549797684	0.433503317506109	0
8C	-1308.38449865889	0.421689677329468	0
8G	-1276.06855014927	2.86314950483541	0
8T	-1308.35549797684	0.433503317506992	0
9A	-1275.73920701512	2.87892052869058	0
9C	-1308.35560940719	0.433418319256326	0
9G	-1308.40740156326	0.398972682552875	0
9T	-1308.35560940719	0.433418319256326	0
10A	-1308.40691502745	0.400130359370965	0
10C	-1308.35560232737	0.433425384758746	0
10G	-1275.75805928087	2.877985443899	0
10T	-1308.35560232737	0.433425384741849	0
11A	-1276.04950798739	2.8640098538067	0
11C	-1308.35550261077	0.433500448811836	0
11G	-1308.35550261077	0.433500448834065	0
11T	-1308.38678979416	0.420095049168642	0
12A	-1308.40419794876	0.404918886882447	0
12C	-1275.83328761295	2.87428445651375	0
12G	-1308.35557428904	0.433451258075469	0
12T	-1308.35557428904	0.433451258075469	0
13A	-1308.35559320372	0.433449162064967	0
13C	-1275.66391248074	2.88188598966	0
13G	-1308.39915835094	0.410436205742282	0
13T	-1308.39451448943	0.414341921589108	0
14A	-1308.37966990526	0.425239939578556	0
14C	-1276.10658139879	2.8614774093547	0
14G	-1308.35549067213	0.433508041679935	0
14T	-1308.35549067213	0.433508041674411	0
15A	-1275.70850157393	2.88047345272032	0
15C	-1308.35562196133	0.433407903843146	0
15G	-1308.35562196133	0.433407903843154	0
15T	-1308.4082878375	0.397291293060188	0
16A	-1308.35551115054	0.433500694869315	0
16C	-1308.71659214009	0.862225684288224	0
16G	-1308.35551115054	0.433500694847658	0
16T	-1275.74451927065	2.91365907664484	0
17A	-1308.24231608764	1.21401537722078	0
17C	-1308.35548605957	0.433510976903978	0
17G	-1277.12526131552	2.85130967050558	0
17T	-1308.35548605957	0.433510976880773	0
18A	-1308.35548157712	0.433509105531365	0
18C	-1276.14102316244	2.85975807987758	0
18G	-1308.35548157712	0.433509105537414	0
18T	-1308.37290729828	0.426641556944528	0
19A	-1275.82883215121	2.87452999204914	0
19C	-1308.35557739226	0.433451270414204	0
19G	-1308.40470282537	0.404857879312066	0
19T	-1308.35557739226	0.433451270414188	0
20A	-1308.37421373596	0.426660997970862	0
20C	-1276.13501446065	2.86009322241874	0
20G	-1308.35548300087	0.433509258964446	0
20T	-1308.35548300087	0.433509258969637	0
21A	-1308.35589150105	0.4330011962261	0
21C	-1308.35589150105	0.433001196231518	0
21G	-1308.39668665908	0.364501447699892	0
21T	-1273.46297431253	2.95520137325362	0
22A	-1308.40687731712	0.382898671135701	0
22C	-1278.56637681264	2.84128302406086	0
22G	-1308.35571282754	0.433279749431615	0
22T	-1306.54482802221	2.53772606943167	0
23A	-1275.70877796356	2.88049668264503	0
23C	-1308.35562427449	0.433410179727841	0
23G	-1308.4086581361	0.397577889635734	0
23T	-1308.35562427449	0.433410179732826	0
24A	-1275.72037926524	2.93576171105276	0
24C	-1308.7113130711	0.864924091537747	0
24G	-1308.40407737337	0.4051430025302	0
24T	-1308.40287376635	0.790264798871686	0
25A	-1308.35549439705	0.433503152515936	0
25C	-1308.19484408559	0.90004442541241	0
25G	-1277.01276979405	2.83860539282017	0
25T	-1308.35549439705	0.433503152510737	0
26A	-1273.46297431253	2.95520137327306	0
26C	-1308.35589150105	0.43300119624942	0
26G	-1308.39668665908	0.364501447606615	0
26T	-1308.35589150105	0.433001196231509	0
27A	-1281.49247924651	2.77373883462805	0
27C	-1304.10349891573	3.22605999080605	0
27G	-1308.40060189382	0.408969295056274	0
27T	-1308.35555194519	0.433468463601524	0
28A	-1308.7111423004	0.865108770626381	0
28C	-1308.3555561988	0.433474420897398	0
28G	-1275.753370586	2.91371205043148	0
28T	-1308.3555561988	0.433474420875692	0
29A	-1308.35555436822	0.433466219758304	0
29C	-1308.40118993133	0.408359014921497	0
29G	-1308.35555436822	0.433466219758304	0
29T	-1275.88701868563	2.87166527052718	0
30A	-1308.35550144069	0.433500450125342	0
30C	-1308.38635642199	0.420095196102956	0
30G	-1308.35550144069	0.43350045015205	0
30T	-1276.05156342541	2.86389757567699	0
31A	-1307.82021084089	1.48580782452748	0
31C	-1308.40618063295	0.401651853873201	0
31G	-1277.19831014326	2.84961855965868	0
31T	-1308.3556812941	0.433385686853669	0
32A	-1308.35584416123	0.433325728120277	0
32C	-1267.95209136633	3.01771263699472	0
32G	-1312.58029398464	0.535210548841792	0
32T	-1308.35584416123	0.433325728115211	0
33A	-1312.77160222476	1.23086807162648	0
33C	-1308.35585936131	0.43332276666452	0
33G	-1267.8457659278	3.15395551680673	0
33T	-1308.35585936131	0.433322766709225	0
34A	-1275.92022785058	2.87006629077018	0
34C	-1308.35554255261	0.433474645560103	0
34G	-1308.35554255261	0.4334746455547	0
34T	-1308.39894569734	0.410575044921942	0
35A	-1276.88601569249	2.84479197240562	0
35C	-1308.35555275902	0.433467329658155	0
35G	-1308.35555275902	0.433467329658155	0
35T	-1308.25239946352	0.86460237014251	0
36A	-1308.35550569075	0.433500397985276	0
36C	-1308.35550569075	0.433500397985714	0
36G	-1308.38795897889	0.420017761692139	0
36T	-1276.04329942952	2.86434326984045	0
37A	-1304.34343871793	3.44339133293646	0
37C	-1281.26282782294	2.7619483529601	0
37G	-1308.35542143108	0.433555168254072	0
37T	-1308.34464269925	0.463356222223759	0
38A	-1308.35552243817	0.433493192277161	0
38C	-1308.38058662815	0.422907488477153	0
38G	-1275.90872781836	2.87042472453538	0
38T	-1308.38796979801	0.420011178227584	0
39A	-1308.35555275902	0.433467329631389	0
39C	-1308.35555275902	0.433467329658632	0
39G	-1308.25239946352	0.864602370137873	0
39T	-1276.88601569249	2.84479197241724	0
40A	-1308.35584416123	0.433325728120277	0
40C	-1312.58029398464	0.535210548787082	0
40G	-1267.95209136633	3.01771263694409	0
40T	-1308.35584416123	0.433325728115312	0
41A	-1308.35599598848	0.432937299980624	0
41C	-1308.35599598848	0.432937300008845	0
41G	-1273.03351029942	2.97626134340363	0
41T	-1308.37123431021	0.346080381515378	0
42A	-1308.56028379979	0.696068493406853	0
42C	-1276.10158764853	2.87951357381623	0
42G	-1308.35552249302	0.433490088155576	0
42T	-1308.35552249302	0.433490088133347	0
43A	-1308.39668665908	0.364501447694343	0
43C	-1273.46297431253	2.95520137327306	0
43G	-1308.35589150105	0.433001196231509	0
43T	-1308.35589150105	0.433001196231509	0
44A	-1308.37328770248	0.426512079793781	0
44C	-1276.13867207106	2.85987289860709	0
44G	-1308.35548187929	0.433509020798042	0
44T	-1308.35548187929	0.433509020787987	0
45A	-1307.81207985802	1.72603804107409	0
45C	-1308.35565428341	0.433367455664958	0
45G	-1308.35565428341	0.433367455664958	0
45T	-1277.78838578485	2.85877073186197	0
46A	-1308.40471732904	0.404841146452847	0
46C	-1308.35561964629	0.433430942231566	0
46G	-1308.42480848657	0.780840325074157	0
46T	-1276.16327854418	2.87774832269072	0
47A	-1275.91020855347	2.88966579733717	0
47C	-1308.40422997552	0.404881709750769	0
47G	-1308.50233662889	0.733683534082548	0
47T	-1308.3556665494	0.43340602392094	0
48A	-1308.35556505195	0.433459191847986	0
48C	-1308.40297472565	0.406635871455622	0
48G	-1275.85887252728	2.87304505883569	0
48T	-1308.35556505195	0.4334591918703	0
49A	-1275.89625516154	2.87121905941514	0
49C	-1308.35555106898	0.433468636624611	0
49G	-1308.40060142503	0.408969439364409	0
49T	-1308.35555106898	0.433468636607828	0
50A	-1308.35559554025	0.433454092984305	0
50C	-1308.61202876139	0.651375474446382	0
50G	-1275.77186029428	2.8950209427325	0
50T	-1308.35559554025	0.433454093005909	0
51A	-1301.35527042686	3.27521039484134	0
51C	-1308.35549454767	0.433505598699762	0
51G	-1284.69463871293	2.72428836218769	0
51T	-1308.35549454767	0.433505598727589	0
52A	-1308.3559836709	0.433227262992662	0
52C	-1312.55225684878	0.500600490213002	0
52G	-1308.3559836709	0.433227262992654	0
52T	-1267.40422552657	3.04537034422263	0
53A	-1278.91064495231	2.80542104988206	0
53C	-1306.83560240108	2.42941915460121	0
53G	-1308.35550616685	0.433497478310426	0
53T	-1308.35550616685	0.433497478310412	0
54A	-1277.78838578485	2.85877073188305	0
54C	-1307.81207985802	1.72603804107409	0
54G	-1308.35565428341	0.433367455664987	0
54T	-1308.35565428341	0.433367455664958	0
55A	-1308.3559402055	0.433267986923218	0
55C	-1308.4038893292	0.405404963744941	0
55G	-1267.53282877007	3.03858819363551	0
55T	-1312.58026307078	0.535156601377823	0
56A	-1308.35550967317	0.4334952213104	0
56C	-1308.35550967317	0.433495221266501	0
56G	-1278.68921182311	2.79817436272652	0
56T	-1306.81127106425	2.52815122241014	0
57A	-1308.35549564698	0.433502521328157	0
57C	-1277.00487339292	2.83896634745294	0
57G	-1308.19985038635	0.89752727000839	0
57T	-1308.35549564698	0.433502521350364	0
58A	-1272.53534505192	2.94909853259647	0
58C	-1308.35610978978	0.433247235979055	0
58G	-1308.35610978978	0.433247235962356	0
58T	-1308.67633453932	0.60388540748233	0
59A	-1308.37385718333	0.426578852502002	0
59C	-1308.35548244899	0.433509194357182	0
59G	-1308.35548244899	0.433509194352203	0
59T	-1276.13610965134	2.86002457102318	0
60A	-1308.3554924308	0.4335049077998	0
60C	-1308.3554924308	0.433504907783695	0
60G	-1288.41418991655	3.47413063305405	0
60T	-1296.92469475981	2.47875338074208	0
61A	-1275.98381793087	2.88675542644717	0
61C	-1308.56008880784	0.68393543166291	0
61G	-1308.35566452085	0.43335515589262	0
61T	-1308.35566452085	0.43335515589262	0
62A	-1308.35555106898	0.433468636624619	0
62C	-1308.40060142503	0.408969439311568	0
62G	-1308.35555106898	0.433468636608496	0
62T	-1275.89625516154	2.87121905941514	0
63A	-1308.35610978978	0.433247235962258	0
63C	-1272.53534505192	2.94909853261265	0
63G	-1308.35610978978	0.433247235956909	0
63T	-1308.67633453932	0.603885407482281	0
64A	-1276.88601569249	2.84479197240562	0
64C	-1308.25239946352	0.86460237014251	0
64G	-1308.35555275902	0.433467329658164	0
64T	-1308.35555275902	0.433467329658155	0
65A	-1308.37587363131	0.425261368866256	0
65C	-1308.3554846225	0.433507777024903	0
65G	-1276.12332237137	2.86056392461924	0
65T	-1308.3554846225	0.433507777025906	0
66A	-1275.83328761295	2.87428445651375	0
66C	-1308.40419794876	0.404918886933948	0
66G	-1308.35557428904	0.433451258075469	0
