model	lik	mode	convergence
1A	-1814.82688505401	1.65142430066039	0
1C	-1825.52256433478	0.999847492183483	0
1G	-1815.90155729179	0.302645533635534	0
1T	-1816.05852685534	0.428336198277549	0
2A	-1816.07409920442	0.352795050289623	0
2C	-1825.18797171466	1.09180117000548	0
2G	-1816.05933375171	0.431144096472508	0
2T	-1816.05933375171	0.431144096472508	0
3A	-1816.49222071052	0.583820725719299	0
3C	-1816.05971451102	0.431145280605622	0
3G	-1816.45423861867	0.559683663852021	0
3T	-1825.01536652283	1.11070571070429	0
4A	-1825.23659815553	1.08600191656039	0
4C	-1816.05906720558	0.431853908494803	0
4G	-1816.05906720558	0.431853908473662	0
4T	-1816.10176308131	0.411566775134715	0
5A	-1816.0526436607	0.343422565270078	0
5C	-1815.28805837481	1.51373480282888	0
5G	-1816.41489815626	0.554280344397744	0
5T	-1825.46284730015	1.01015230449588	0
6A	-1816.08639394032	0.418314197826359	0
6C	-1825.13647224589	1.09766260832716	0
6G	-1815.95736223819	0.314521196089954	0
6T	-1816.05884775442	0.429403546475273	0
7A	-1816.11197949468	0.391034251057659	0
7C	-1816.05918027129	0.431755727888009	0
7G	-1816.05918027129	0.431755727862399	0
7T	-1825.22209591326	1.08776477850601	0
8A	-1815.78575975773	1.31050626748661	0
8C	-1816.05905654902	0.431866471499702	0
8G	-1816.05905654902	0.431866471499772	0
8T	-1825.36303383765	1.06839991418726	0
9A	-1825.12978836085	1.09789727772374	0
9C	-1816.09324526506	0.364293569495305	0
9G	-1816.0594130426	0.431340858053354	0
9T	-1816.86872347545	0.818565741869595	0
10A	-1816.05946664475	0.429466712697036	0
10C	-1816.05946664475	0.429466712734941	0
10G	-1825.15815422427	1.09464636483075	0
10T	-1816.74110143613	0.737796533680964	0
11A	-1816.06704305016	0.350402169987332	0
11C	-1824.46942565155	1.16246463250834	0
11G	-1816.43484900048	0.548941735142735	0
11T	-1816.21892008441	0.554458800293494	0
12A	-1816.05930338065	0.431689239716987	0
12C	-1822.0139442431	1.17808617490196	0
12G	-1816.05930338065	0.431689239721126	0
12T	-1817.89908035109	0.962961911459458	0
13A	-1815.8515747387	1.40828661287287	0
13C	-1816.05924873254	0.431636519332829	0
13G	-1816.05924873254	0.431636519386988	0
13T	-1825.49462289128	0.98482230682627	0
14A	-1816.05684431925	0.345248591942148	0
14C	-1825.17932407775	1.09280137419505	0
14G	-1816.05932916895	0.430913963003348	0
14T	-1816.05932916895	0.43091396297106	0
15A	-1816.05083472421	0.397340588456594	0
15C	-1816.08427988656	0.404090973527152	0
15G	-1824.83860448774	1.12816011988439	0
15T	-1816.05967443416	0.431218541038685	0
16A	-1815.51384888332	0.25220563804796	0
16C	-1825.03722453217	1.10835054838481	0
16G	-1816.05214154137	0.418258564596487	0
16T	-1816.05214154137	0.418258564596487	0
17A	-1816.09691843046	0.367085585162262	0
17C	-1816.05936863966	0.431441331141326	0
17G	-1825.19381664001	1.09111720283637	0
17T	-1816.09676257927	0.425793232901276	0
18A	-1817.58656390837	1.06087315510433	0
18C	-1816.05834321476	0.430326685852596	0
18G	-1816.05834321476	0.430326685852609	0
18T	-1825.17614235235	1.0789250941442	0
19A	-1816.05924831037	0.431627222642946	0
19C	-1825.21208762373	1.08896402372351	0
19G	-1816.10745692942	0.378464686336351	0
19T	-1816.05924831037	0.431627222642946	0
20A	-1816.05904332521	0.429886336507161	0
20C	-1825.03026636134	1.10911502180722	0
20G	-1816.05904332521	0.429886336552493	0
20T	-1815.94884527377	0.37704158164699	0
21A	-1817.39164294691	1.14922973584232	0
21C	-1820.2883171364	1.01896830940693	0
21G	-1816.06019247617	0.429689373642885	0
21T	-1816.06019247617	0.429689373612283	0
22A	-1816.05903514846	0.431878426406323	0
22C	-1816.05903514846	0.43187842635218	0
22G	-1816.0929259328	0.416106000365428	0
22T	-1825.24053722548	1.0855208905316	0
23A	-1816.05966093238	0.431307451207282	0
23C	-1816.39144877942	0.529849192099405	0
23G	-1816.10411315736	0.41576868736063	0
23T	-1825.08049618316	1.10373754458182	0
24A	-1815.95737472376	0.314524423349815	0
24C	-1816.058825601	0.429411373779601	0
24G	-1816.058825601	0.429411373779985	0
24T	-1825.14485273792	1.09672019556941	0
25A	-1816.05931250597	0.431417225083238	0
25C	-1816.05931250597	0.431417225004603	0
