model	lik	mode	convergence
1A	-1118.15272674309	0.351541240208638	0
1C	-1118.14393253695	0.432141936816793	0
1G	-1117.80268143615	1.62089082807138	0
1T	-1122.10559880805	1.53561245276972	0
2A	-1116.68212665963	1.91268170403803	0
2C	-1118.14996525649	0.427841638244331	0
2G	-1116.53911101151	1.94482957188536	0
2T	-1124.8940379324	1.22833504145351	0
3A	-1118.19050770257	0.37474773010731	0
3C	-1116.93956553778	1.60208562311104	0
3G	-1118.14497045091	0.432598549947176	0
3T	-1118.30194131294	0.348392987354516	0
4A	-1114.19912072085	1.71580902249872	0
4C	-1118.14343379273	0.431167652285666	0
4G	-1118.14343379273	0.431167652292822	0
4T	-1124.89815972989	0.822127776556393	0
5A	-1118.14329871618	0.433323065025144	0
5C	-1118.18590784723	0.411738544879527	0
5G	-1121.28693187733	1.56154914018474	0
5T	-1118.14329871618	0.433323065019555	0
6A	-1118.14324690215	0.433351744763824	0
6C	-1118.05545536145	1.51062135246503	0
6G	-1122.37245507344	1.50585888756734	0
6T	-1118.14324690215	0.433351744763691	0
7A	-1118.14353475619	0.433011095264553	0
7C	-1118.6136243299	1.30845733146682	0
7G	-1121.83870627879	1.67246218646946	0
7T	-1118.14353475619	0.433011095264517	0
8A	-1118.14363554058	0.432654674343362	0
8C	-1118.14363554058	0.432654674343362	0
8G	-1119.76609455707	1.69798342237084	0
8T	-1117.95595577901	0.368031621725711	0
9A	-1118.14356433846	0.43261121198134	0
9C	-1118.14356433846	0.432611211976819	0
9G	-1120.98075426443	1.58864829057204	0
9T	-1118.16065754042	0.354163762405208	0
10A	-1121.52011329433	1.54805762158702	0
10C	-1118.14337579009	0.433256650899321	0
10G	-1118.28705676449	0.728429299951225	0
10T	-1118.14337579009	0.433256650899321	0
11A	-1118.17313815408	0.420860678154254	0
11C	-1118.14326011335	0.433345404124065	0
11G	-1121.32472904995	1.55831015176683	0
11T	-1118.14326011335	0.433345404136296	0
12A	-1118.14350649917	0.433041454963012	0
12C	-1118.14350649917	0.433041454990981	0
12G	-1118.19045255984	0.376215649636635	0
12T	-1121.11321439391	1.57674847842222	0
13A	-1118.19044632519	0.376231932211808	0
13C	-1121.11346838697	1.57672717189711	0
13G	-1118.14350571606	0.43304173883049	0
13T	-1118.14350571606	0.43304173883049	0
14A	-1118.07111975022	0.322146767201503	0
14C	-1118.14325713831	0.431306087082758	0
14G	-1118.14325713831	0.431306087082758	0
14T	-1120.74356330807	1.61051949282043	0
15A	-1121.47152950512	1.55262443656343	0
15C	-1118.30083928898	0.702699626969845	0
15G	-1118.14349471356	0.433073142150787	0
15T	-1118.14349471356	0.433073142150787	0
16A	-1118.14363554058	0.432654674343362	0
16C	-1117.95595577901	0.368031621725583	0
16G	-1118.14363554058	0.432654674343353	0
16T	-1119.76609455707	1.69798342237084	0
17A	-1122.90140213888	1.45730328675685	0
17C	-1118.14325284568	0.433348071776802	0
17G	-1117.24391092147	1.83996622192542	0
17T	-1118.14325284568	0.433348071771844	0
18A	-1118.14364638419	0.432943081153534	0
18C	-1118.19040541822	0.376164770164819	0
18G	-1121.26078123192	1.57110486698768	0
18T	-1118.28758300142	0.727828738433582	0
19A	-1118.10523957227	1.47682607629032	0
