model	lik	mode	convergence
1A	-1183.4129584877	2.58195491202314	0
1C	-1227.11044166729	0.43355777144254	0
1G	-1227.11044166727	0.433557878487926	0
1T	-1242.70599509554	1.03341926364543	0
2A	-1230.04880474526	1.30243889439001	0
2C	-1227.11044175645	0.433558100645014	0
2G	-1227.11044175641	0.433558073495696	0
2T	-1227.14875740453	0.363387806641381	0
3A	-1227.28786513322	0.713256443453041	0
3C	-1230.30495753445	1.29923957808029	0
3G	-1227.11044173063	0.43355810801202	0
3T	-1227.11044173059	0.433557975015619	0
4A	-1227.11044175301	0.433558020781234	0
4C	-1227.11044175294	0.433557865607802	0
4G	-1229.97698805928	1.30349388708477	0
4T	-1227.09981030817	0.33938999338417	0
5A	-1227.1104417126	0.433557901392815	0
5C	-1229.95609830058	1.30429710665881	0
5G	-1227.34732601706	0.481036984688371	0
5T	-1227.11044171276	0.433557845321841	0
6A	-1227.11044172371	0.433558147444812	0
6C	-1227.11044172366	0.433557989236556	0
6G	-1226.29581089621	1.8385155954967	0
6T	-1231.17359479669	1.28935737783826	0
7A	-1227.11044173597	0.433558130998569	0
7C	-1227.11044173583	0.433558051441122	0
7G	-1227.42684724883	0.552213688712459	0
7T	-1230.08758123938	1.30228577412228	0
8A	-1226.25587112083	0.52356701315685	0
8C	-1227.11044175614	0.433558079555966	0
8G	-1227.11044175613	0.433558063087469	0
8T	-1227.29514248947	1.34413537514495	0
9A	-1230.12014424868	1.30140804766884	0
9C	-1227.1684449245	0.390796884960734	0
9G	-1227.11044173963	0.433558155491256	0
9T	-1227.1104417396	0.433558288209026	0
10A	-1227.68470505675	0.862058840741266	0
10C	-1227.11044172076	0.433558237045631	0
10G	-1230.2374010505	1.30103365735712	0
10T	-1227.11044172076	0.433558236782171	0
11A	-1230.1444986574	1.30106028609241	0
11C	-1227.1104417318	0.433558103604553	0
11G	-1227.16563405583	0.401133928583519	0
11T	-1227.11044173177	0.433558130289563	0
12A	-1227.18601123618	1.29788081684019	0
12C	-1230.6047967857	1.29640658676086	0
12G	-1227.110441741	0.433557976626646	0
12T	-1227.11044174097	0.433557931448025	0
13A	-1230.18475941674	1.30049026551252	0
13C	-1227.11044172066	0.433558188038633	0
13G	-1227.14446011697	0.419604198288848	0
13T	-1227.11044172059	0.433557778063849	0
14A	-1227.11044173324	0.433558062895986	0
14C	-1227.11044173312	0.433558039417813	0
14G	-1227.166525268	0.399400563643351	0
14T	-1230.14050230043	1.30111720296603	0
15A	-1230.09174641331	1.30181625919103	0
15C	-1227.16491528916	0.379374111231501	0
15G	-1227.11044174787	0.433558030872821	0
15T	-1227.11044174785	0.433558111089451	0
16A	-1227.11044173151	0.43355819638	0
16C	-1230.7445067835	1.2959731391162	0
16G	-1227.11044173156	0.433558076953301	0
16T	-1227.54058954313	1.2905920481726	0
17A	-1227.0918910861	0.336521309197144	0
17C	-1229.96775613558	1.30363069075633	0
17G	-1227.11044175052	0.433557972414116	0
17T	-1227.1104417505	0.433558101380833	0
18A	-1227.11044174008	0.433558123728714	0
18C	-1227.11044174002	0.433558178922705	0
18G	-1229.6882810085	1.31603802212326	0
18T	-1228.49726538208	0.99260029699142	0
19A	-1227.11044175609	0.433558108974534	0
19C	-1227.29514248984	1.34413537530031	0
19G	-1226.2558711209	0.523567011819832	0
19T	-1227.11044175626	0.433558297901901	0
20A	-1227.57897964528	0.621671982289841	0
20C	-1227.11044175585	0.433558135713917	0
20G	-1227.11044175584	0.433558146075161	0
20T	-1229.97835089421	1.30427984528308	0
21A	-1230.15894984194	1.30299947158254	0
21C	-1227.11044171983	0.433558229545298	0
21G	-1227.89747229936	0.909940968360576	0
21T	-1227.11044171977	0.433557783031983	0
22A	-1227.43091011672	0.560542498777429	0
22C	-1227.11044172219	0.433558125942222	0
22G	-1230.10153940405	1.30207970749169	0
22T	-1227.1104417222	0.433558052754007	0
23A	-1227.11044175325	0.43355810894401	0
23C	-1228.49782426384	1.10083216243737	0
23G	-1230.11775091215	1.31559807710717	0
23T	-1227.11044175318	0.43355812844196	0
neutral	-1227.39612108831	1	0
