model	lik	mode	convergence
1A	-926.898109415171	2.76460891608478	0
1C	-1018.13161981494	0.433558177411999	0
1G	-1018.13161981496	0.433558183735437	0
1T	-1033.48174086629	0.934017830860582	0
2A	-1018.14504471094	0.349371163702052	0
2C	-1018.13161983359	0.433558081477572	0
2G	-997.065562487339	1.58783141136667	0
2T	-1018.13161983354	0.433558038089288	0
3A	-1018.17753910928	0.411641043290893	0
3C	-1018.13161980046	0.433558091984517	0
3G	-997.385657218958	1.58416542592928	0
3T	-1018.13161980046	0.433558239465238	0
4A	-1018.35537313883	0.548696719698176	0
4C	-997.193175064705	1.58777798920582	0
4G	-1018.13161978037	0.433557892100512	0
4T	-1018.13161978034	0.433557872524876	0
5A	-995.69017128907	1.60323709899948	0
5C	-1018.1316198069	0.433558202273006	0
5G	-1018.13161980686	0.433558141419829	0
5T	-1017.69420477668	0.341115762686352	0
6A	-996.423839134287	1.59549161030258	0
6C	-1018.13161982621	0.433558086464675	0
6G	-1018.19504678361	0.412561614026096	0
6T	-1018.1316198262	0.433558158247811	0
7A	-1018.13161982589	0.433558108250748	0
7C	-1018.13161982566	0.433558103846156	0
7G	-1018.18390410689	0.376176392401966	0
7T	-997.218185989199	1.58604988791039	0
8A	-1018.13161982733	0.43355811276285	0
8C	-1018.76419790826	1.16136677918806	0
8G	-997.736509097728	1.5873124715314	0
8T	-1018.13161982723	0.433557871454199	0
9A	-1018.13161979631	0.433558066580617	0
9C	-1018.13161979591	0.433558414170914	0
9G	-1017.60825612696	1.66893692527258	0
9T	-998.362280479606	1.57651404633131	0
10A	-971.762190239062	2.99457726999279	0
10C	-1022.87154725946	1.334888781725	0
10G	-1018.13161979678	0.433558232236496	0
10T	-1018.13161979674	0.433558338476881	0
11A	-997.583990966855	1.58298820253378	0
11C	-1018.13161979672	0.433558127129268	0
11G	-1018.33194199187	0.704295436175747	0
11T	-1018.13161979666	0.433558334348079	0
12A	-1017.92964136215	0.91740350614369	0
12C	-997.866858756935	1.57992106174527	0
12G	-1018.13161979343	0.433557339766324	0
12T	-1018.13161979344	0.433557809326343	0
13A	-1018.13161978038	0.433557863672365	0
13C	-997.193175064792	1.58777798912963	0
13G	-1018.13161978041	0.433557917872188	0
13T	-1018.35537313901	0.54869671766133	0
14A	-1018.65732322102	0.866690537403157	0
14C	-1018.13161982512	0.433558022703776	0
14G	-1018.13161982509	0.433557953087804	0
14T	-997.362968306556	1.58767708814002	0
neutral	-1018.41729925991	1	0
