model	lik	mode	convergence
1A	-7278.50432594526	2.1451116841245	0
1C	-7445.6064588919	1.17983253623007	0
1G	-7440.39736086155	0.39775624358643	0
1T	-7440.60601930753	1.0853596370601	0
2A	-7429.60231925265	2.80874708251884	0
2C	-7436.46470047844	2.41494426278991	0
2G	-7440.13977557125	1.53073875089232	0
2T	-7304.73186702237	2.05006368166231	0
3A	-7421.98993220859	3.37956909027808	0
3C	-7418.23954564005	2.16752646267569	0
3G	-7439.84405088545	1.67741501118731	0
3T	-7329.24139163819	2.01121439648992	0
4A	-7305.35456167967	2.04989380196804	0
4C	-7423.3352513702	2.62101513964228	0
4G	-7440.34583321265	0.431299077971478	0
4T	-7440.64424800688	1.30181548898126	0
5A	-7438.64587405822	2.34813313809598	0
5C	-7405.51750524195	2.24519096254257	0
5G	-7439.83497445738	1.65292353356466	0
5T	-7327.88863172429	2.02770365250239	0
6A	-7440.58976746951	0.663395269385136	0
6C	-7439.24150269837	1.85075620029308	0
6G	-7441.10388533557	0.937855631193298	0
6T	-7288.74913402183	2.09213055258829	0
7A	-7440.39707964411	0.39642125810945	0
7C	-7288.83655626026	2.08356924640805	0
7G	-7440.63798325997	0.55939872582718	0
7T	-7439.3384733164	1.8848083627491	0
8A	-7439.80973879148	1.7096674688286	0
8C	-7420.28374061171	2.94050888428121	0
8G	-7440.35440481784	0.345270586627157	0
8T	-7307.36281646698	2.03685983096711	0
9A	-7440.26083932671	0.31797711652482	0
9C	-7440.4038151738	0.390220615176987	0
9G	-7440.40498078659	0.384876023909965	0
9T	-7285.51391646535	2.09122095678264	0
10A	-7283.02575447678	2.09719602765229	0
10C	-7445.36170537979	0.846473619308114	0
10G	-7439.89318189841	1.68492527605446	0
10T	-7440.63568904953	0.865809916160578	0
11A	-7364.1051493183	2.18623292031241	0
11C	-7437.33278687014	1.64208226703577	0
11G	-7437.46281656948	1.99195958387776	0
11T	-7374.454527933	2.0193283890108	0
12A	-7436.72834430648	2.03682063013707	0
12C	-7292.28682667101	2.07987822618179	0
12G	-7440.39354327423	0.378806757730849	0
12T	-7440.34593216092	0.431889293964271	0
13A	-7440.36562867748	1.45023609572822	0
13C	-7288.05097977218	2.08533722991126	0
13G	-7440.62881452408	0.589175500860362	0
13T	-7440.34576010443	0.432287014834486	0
14A	-7440.52891557691	0.697764588972354	0
14C	-7440.34551670113	0.432512093647812	0
14G	-7287.18185485279	2.08524301559843	0
14T	-7440.78685221146	0.7658451115008	0
15A	-7288.88015259887	2.07717216251458	0
15C	-7440.34526852771	0.432714657202508	0
15G	-7440.60616375078	0.942818138963507	0
15T	-7439.73645770949	1.55195625982329	0
16A	-7286.80186639749	2.08385692304173	0
