lik	gamma	delta
-13744.1800931981	0.00164262588367089	0.255281536469295
-13830.5138195085	0.00164262588367089	0.0135587335811186
-13830.7933350087	0.00164262588367089	0.0335955943075581
-13830.8409177972	0.00164262588367089	6.61069613519961e-05
-13830.8407790089	0.00164262588367089	6.61069613519961e-05
-13772.618750673	0.00164262588367089	0.138668947693546
-13830.8407790089	0.00164262588367089	6.61069613519961e-05
-13830.8407790089	0.00164262588367089	6.61069613519961e-05
-13823.8131709639	0.00164262588367089	0.841148612261118
-13829.8459469519	0.00164262588367089	0.147230816470173
-13830.8407790793	0.00164262588367089	6.61069613519961e-05
-13777.2336037129	0.00164262588367089	0.13408968479855
-13830.8407790815	0.00164262588367089	6.61069613519961e-05
-13772.367008889	0.00164262588367089	0.13917530701316
-13830.8407790815	0.00164262588367089	6.61069613519961e-05
-13830.840893858	0.00164262588367089	6.61069613519961e-05
-13828.9301743531	0.00164262588367089	0.0389860212247091
-13763.5290230792	0.00164262588367089	0.193905968689132
-13830.840779344	0.00164262588367089	6.61069613519961e-05
-13830.7206137797	0.00164262588367089	0.0535460454052815
-13830.840779152	0.00164262588367089	6.61069613519961e-05
-13830.840779152	0.00164262588367089	6.61069613519961e-05
-13772.2601893943	0.00164262588367089	0.139399755817195
-13830.8409400962	0.00164262588367089	6.61069613519961e-05
-13830.8407790089	0.00164262588367089	6.61069613519961e-05
-13772.618750673	0.00164262588367089	0.138668947693546
-13830.8407790089	0.00164262588367089	6.61069613519961e-05
-13830.8407790089	0.00164262588367089	6.61069613519961e-05
-13772.4499533019	0.00164262588367089	0.139004374328482
-13830.8408571451	0.00164262588367089	6.61069613519961e-05
-13830.8407790426	0.00164262588367089	6.61069613519961e-05
-13830.8407790426	0.00164262588367089	6.61069613519961e-05
-13830.8408036597	0.00164262588367089	6.61069613519961e-05
-13825.1476365295	0.00164262588367089	0.141795029196766
-13778.1989874044	0.00164262588367089	0.138704039485754
-13830.840779234	0.00164262588367089	6.61069613519961e-05
-13827.3524714823	0.00164262588367089	0.0850825537684627
-13775.0075827512	0.00164262588367089	0.148275263619116
-13830.8407794423	0.00164262588367089	6.61069613519961e-05
-13830.8407794423	0.00164262588367089	6.61069613519961e-05
-13830.8409400962	0.00164262588367089	6.61069613519961e-05
-13830.840779152	0.00164262588367089	6.61069613519961e-05
-13830.840779152	0.00164262588367089	6.61069613519961e-05
-13772.2601893943	0.00164262588367089	0.139399755817195
-13827.4052514758	0.00164262588367089	0.194938601556369
-13830.8407790978	0.00164262588367089	6.61069613519961e-05
-13775.8450340646	0.00164262588367089	0.136871121381291
-13830.8407790978	0.00164262588367089	6.61069613519961e-05
-13772.5771689539	0.00164262588367089	0.139226156361124
-13830.8407791089	0.00164262588367089	6.61069613519961e-05
-13830.7769562603	0.00164262588367089	0.0567040438327574
-13830.8407791089	0.00164262588367089	6.61069613519961e-05
-13772.618750673	0.00164262588367089	0.138668947693546
-13830.8407790089	0.00164262588367089	6.61069613519961e-05
-13830.8407790089	0.00164262588367089	6.61069613519961e-05
-13830.8407790089	0.00164262588367089	6.61069613519961e-05
-13830.8407790969	0.00164262588367089	6.61069613519961e-05
-13830.8409545699	0.00164262588367089	6.61069613519961e-05
-13772.1896731433	0.00164262588367089	0.139524412602415
-13830.8408006124	0.00164262588367089	6.61069613519961e-05
-13772.5915628113	0.00164262588367089	0.138723346806114
-13830.8407790104	0.00164262588367089	6.61069613519961e-05
