model	lik	mode	convergence
1A	-530.950311051221	2.93175300461131	0
1C	-692.64126820794	0.433557928763392	0
1G	-693.443431057217	0.562579609932311	0
1T	-692.641268207925	0.433557970376437	0
2A	-691.037792130007	2.49685771848585	0
2C	-692.641267189306	0.433558024148319	0
2G	-551.705786237434	2.84316328212754	0
2T	-692.641267189334	0.433558634155714	0
3A	-692.641267194561	0.433558151728293	0
3C	-692.641267194518	0.433558120278099	0
3G	-548.662774995935	2.85932158769787	0
3T	-692.686138072925	0.412483827042221	0
4A	-692.690920363086	0.408257223252995	0
4C	-692.641267196876	0.433558163823935	0
4G	-692.6412671969	0.433557897131154	0
4T	-548.601830067768	2.86005005373145	0
5A	-692.641267192206	0.433558054934919	0
5C	-692.641267192076	0.433558275095946	0
5G	-549.620757239192	2.85311344555826	0
5T	-692.53582967922	0.869091268703329	0
6A	-692.652714784345	0.429677503294691	0
6C	-548.889720544702	2.85670398516094	0
6G	-692.641267187895	0.43355769888045	0
6T	-692.641267187925	0.433558980449386	0
7A	-553.853667147706	2.83240797003479	0
7C	-688.820570374567	3.47408228874012	0
7G	-692.64126718924	0.433558732413568	0
7T	-692.641267189087	0.433558408545268	0
8A	-692.641267196326	0.433558131037144	0
8C	-692.689948745246	0.409206115214093	0
8G	-548.615695215694	2.85988346827165	0
8T	-692.641267196243	0.433558029466438	0
9A	-548.254033868411	2.86437044425411	0
9C	-692.698782824895	0.386717293122377	0
9G	-692.641267212764	0.433558283280639	0
9T	-692.641267212745	0.433558176283026	0
neutral	-692.926946857498	1	0
