model	lik	mode	convergence
1A	-7634.7570623968	2.50008990395609	0
1C	-7521.04250953659	1.93340412237749	0
1G	-7639.27339650649	2.12797912187463	0
1T	-7640.34191210474	1.60775171380149	0
2A	-7586.72061908191	2.96468081860987	0
2C	-7578.44703719814	1.80003655279285	0
2G	-7637.96809814973	2.08444944390568	0
2T	-7623.52180221191	1.82595661000101	0
3A	-7498.72198089039	2.04175522967482	0
3C	-7641.81908899634	1.02171936251728	0
3G	-7641.2764074425	0.799529089510792	0
3T	-7642.6231337673	0.934453950142544	0
4A	-7510.02808081973	1.95681340573132	0
4C	-7640.75941081481	0.398026375565992	0
4G	-7640.76554914823	0.385288277321331	0
4T	-7640.70685168091	0.43227991222822	0
5A	-7640.918838906	1.39031052445257	0
5C	-7509.51381790973	1.9696998188342	0
5G	-7640.81633458217	0.424313331887523	0
5T	-7640.76324945747	0.394981041944843	0
6A	-7640.94986143427	0.6602906529603	0
6C	-7640.65158373676	0.842665526664863	0
6G	-7510.20738724032	1.96202445420682	0
6T	-7641.19111623899	0.812536538177485	0
7A	-7641.10062265753	1.02290408807	0
7C	-7507.80749010128	1.98015880314964	0
7G	-7640.70742229904	0.431233817932678	0
7T	-7641.70506498589	0.859672472457455	0
8A	-7510.02653073562	1.95690226992606	0
8C	-7640.74033699044	0.41809717188247	0
8G	-7640.70685124464	0.432035164307196	0
8T	-7640.74466049134	0.367880867155938	0
9A	-7640.73835366065	0.3599984806264	0
9C	-7640.70716529554	0.431150796961255	0
9G	-7640.99179613922	0.539533340312132	0
9T	-7509.39942981009	1.96156449030653	0
10A	-7511.17775399569	1.95846562377014	0
10C	-7640.70685148978	0.432307105837902	0
10G	-7640.70685148978	0.432307105837963	0
10T	-7641.03171669379	1.334203546463	0
11A	-7524.74833200631	1.95877214796397	0
11C	-7640.92098993325	0.464553196309006	0
11G	-7641.14616284614	0.98400472096312	0
11T	-7627.57912181283	1.97772270048426	0
12A	-7640.75921662315	0.396821120721054	0
12C	-7640.70668632878	0.432374443376119	0
12G	-7640.70668632878	0.432374443376084	0
12T	-7510.36544871889	1.95495759036299	0
13A	-7640.97949507417	1.20054140308536	0
13C	-7640.9748791314	0.621978150113477	0
13G	-7640.75310707709	0.376552461545947	0
13T	-7510.4022820231	1.96007922967054	0
14A	-7524.71823618864	1.97453584664379	0
14C	-7625.95679610221	1.86724509280634	0
14G	-7640.9910839507	0.386601915974681	0
14T	-7640.55128984123	1.21756900375404	0
15A	-7640.75702910563	0.405608015008929	0
15C	-7640.70661126815	0.432437394525926	0
15G	-7510.43164661587	1.95457593296129	0
15T	-7640.70661126815	0.432437394616995	0
16A	-7640.70663041549	0.432426074550085	0
16C	-7510.97444206312	1.95264233806625	0
16G	-7640.62430445842	0.855995446010862	0
16T	-7640.74178242751	0.415727049942864	0
17A	-7641.18861959455	1.15672800582727	0
17C	-7640.89416957655	1.16296285943422	0
17G	-7511.52624677893	1.95766048048814	0
17T	-7640.80885520277	0.752504161903286	0
18A	-7639.83040398327	1.59030532079932	0
18C	-7635.42658546017	3.0308537224591	0
18G	-7641.36412711942	0.920383560454649	0
18T	-7516.75553482897	1.95760685007351	0
19A	-7640.94027836703	0.664175757748029	0
19C	-7640.88717981051	0.446925746585315	0
19G	-7640.7600077393	0.364287077914405	0
19T	-7508.09679567816	1.9694884932124	0
20A	-7641.01655072609	1.3478491035196	0
20C	-7640.77084892253	0.778045139873285	0
20G	-7640.70735654914	0.431739163761705	0
20T	-7511.4174613841	1.9594251340648	0
21A	-7640.76078193947	0.374289496716921	0
21C	-7508.7955038986	1.96572215772561	0
21G	-7641.16704790224	0.627886540721812	0
21T	-7640.75755427757	0.385097844886405	0
22A	-7640.75421973779	0.410986895804902	0
22C	-7640.706630536	0.432430111417952	0
22G	-7510.45157475008	1.95450100912088	0
22T	-7640.706630536	0.432430111513614	0
23A	-7640.70679135026	0.430662228717631	0
23C	-7640.65223422823	0.327252464468725	0
23G	-7641.00811245514	0.526226302208867	0
23T	-7508.96691189055	1.96395073610509	0
24A	-7514.39658473116	1.94940463743584	0
24C	-7637.47510931265	2.18325583786722	0
24G	-7640.75483528044	0.436525070506956	0
24T	-7640.72774447095	0.356528424217849	0
25A	-7640.70695862877	0.432206271127468	0
25C	-7513.855886476	1.9469231624961	0
25G	-7640.70695862877	0.432206271092392	0
25T	-7638.57504623381	2.1508208048515	0
26A	-7641.29663310743	0.813832836590927	0
26C	-7628.23334147932	1.81585446124499	0
26G	-7640.70747444456	0.431647861339647	0
26T	-7524.48200608987	1.97883261516002	0
27A	-7640.75512679258	0.776027816940422	0
27C	-7640.7499939843	0.372789486836706	0
27G	-7513.5068636763	1.94910859523013	0
27T	-7638.6644404781	2.18543113130732	0
28A	-7640.68518008667	0.334455489593114	0
28C	-7628.56216071972	1.89555936024926	0
28G	-7640.98227399448	0.51059155813969	0
28T	-7523.26343850433	1.96855302007976	0
29A	-7634.16156485484	2.61931428477106	0
29C	-7640.75842539619	0.388006026599645	0
29G	-7640.75003706613	0.372837916364202	0
29T	-7516.91115959733	1.94023422396318	0
30A	-7641.1430217358	0.604815954570337	0
30C	-7637.76970057815	2.33808588435501	0
30G	-7641.05304634789	1.26603306695457	0
30T	-7513.26811630997	1.9620723304792	0
31A	-7530.45174825573	1.9386450358737	0
31C	-7640.70695318404	0.431982375976203	0
31G	-7622.82650944951	2.03828760344308	0
31T	-7640.75664480108	0.399931779651087	0
32A	-7641.18966160332	1.1559407159615	0
32C	-7640.97491752172	0.592587683738277	0
32G	-7509.81666850215	1.96419196508459	0
32T	-7640.7361655535	0.355366938496014	0
33A	-7641.07665994359	0.822822695550717	0
33C	-7637.79493335754	2.05790459719435	0
33G	-7640.88861397901	1.40392767197357	0
33T	-7515.71109091858	1.95527600559565	0
34A	-7640.93560464711	1.23568952953543	0
34C	-7513.64569720069	1.9481753271687	0
34G	-7641.01857208104	0.553488322697083	0
34T	-7637.13538880023	3.65238337827839	0
35A	-7640.70732906161	0.431655571950329	0
35C	-7640.70191200541	0.340703706261379	0
35G	-7510.60766567966	1.95983835530516	0
35T	-7640.85370447495	1.3827018818367	0
36A	-7639.51338450208	2.00808356358377	0
36C	-7514.06966626495	1.95240643757143	0
36G	-7640.31920551759	1.64082281883181	0
36T	-7641.235606875	0.907035030613965	0
37A	-7508.06156103351	1.97402335407709	0
37C	-7640.70741777514	0.430270234778872	0
37G	-7641.50712296019	0.98992860395884	0
37T	-7640.39754269135	0.282195849864265	0
38A	-7641.30448635574	1.06236158923664	0
38C	-7514.25948308843	1.96974255531893	0
38G	-7637.80561350853	1.79571044209664	0
38T	-7641.06318605321	0.847974112091698	0
39A	-7640.97225933152	0.575724551170718	0
39C	-7640.75027997031	1.45308789100723	0
39G	-7511.50834638504	1.96303887243935	0
39T	-7641.02558146159	1.06796503581382	0
40A	-7640.95930804929	0.656747603408931	0
40C	-7512.52611805549	1.95013232196863	0
40G	-7641.0082244503	1.09487956291011	0
40T	-7639.33269824005	2.34951821060081	0
41A	-7512.24844448679	1.96668227470449	0
41C	-7640.70696870382	0.432127916667859	0
41G	-7640.75581356617	0.380433903101658	0
41T	-7639.92524781656	1.54236695684713	0
42A	-7511.06522700825	1.9521531719717	0
42C	-7640.48546587693	0.928509753861111	0
42G	-7640.7066005524	0.432445050715008	0
42T	-7640.7479018936	0.412366823479614	0
43A	-7640.9873535051	0.537586716082324	0
43C	-7509.07300780446	1.96455897044015	0
43G	-7640.98593449365	0.531994395798814	0
43T	-7640.75509326361	0.401823872259976	0
44A	-7640.66507998673	0.331153180933665	0
44C	-7638.60854062544	1.81451439324003	0
44G	-7513.42977069273	1.95863037631778	0
44T	-7640.70696264979	0.43065680421228	0
45A	-7640.70725222031	0.431895171448221	0
45C	-7640.99103062667	0.924778248966399	0
45G	-7641.41709272846	0.788661872675962	0
45T	-7509.49938203111	1.96568716785773	0
46A	-7510.17343611841	1.95601475081652	0
46C	-7640.76436446529	0.377404876731929	0
46G	-7640.70677669601	0.432334719451714	0
46T	-7640.71565339407	0.42921904790961	0
47A	-7641.26663561601	1.19702530109582	0
47C	-7509.66834172075	1.97010622070688	0
47G	-7641.39198204562	0.854167510102277	0
47T	-7640.70764046278	0.431077934894565	0
48A	-7640.76418190952	0.382045446420059	0
48C	-7632.99203241371	2.15043910947913	0
48G	-7519.28206508125	1.94496692184105	0
48T	-7640.96935260322	0.592699704328632	0
49A	-7510.44730128596	1.95970394871866	0
49C	-7640.67231058857	0.33056504691227	0
49G	-7640.94073866178	1.24157554244136	0
49T	-7640.8211711795	0.739974425790218	0
50A	-7640.98279321387	0.589860789169012	0
50C	-7639.52739983683	1.6765801481844	0
50G	-7640.70764610036	0.431178407919035	0
50T	-7512.81914808375	1.96090808627545	0
51A	-7640.70658457737	0.432450310506255	0
51C	-7641.01157444921	0.593720015504692	0
51G	-7640.70658457737	0.432450310310613	0
51T	-7510.29086408091	1.95627928318985	0
52A	-7510.91594034244	1.95300378780973	0
52C	-7640.70672313814	0.432315442504177	0
52G	-7640.74224843928	0.778366833843787	0
52T	-7640.70672313814	0.432315442618276	0
53A	-7512.38997042309	1.96149868281607	0
53C	-7640.58992602384	0.311098434821383	0
53G	-7640.44358460717	1.52784036891599	0
53T	-7639.89283832209	1.90071907186198	0
54A	-7511.77275067089	1.95341708313422	0
54C	-7641.11448781815	0.800691704100813	0
54G	-7640.74839870138	0.41161473995529	0
54T	-7639.96023475894	1.85517720816075	0
55A	-7640.70683633577	0.432141932183236	0
55C	-7514.00703158464	1.95396813373786	0
55G	-7640.74005721701	0.417277903526542	0
55T	-7638.7929875071	1.80199485798652	0
56A	-7640.70729185612	0.430413602809122	0
56C	-7641.14839571724	0.61354570794365	0
56G	-7640.71214116152	0.344251506215657	0
56T	-7508.7184496765	1.96642234517225	0
57A	-7640.7581540036	0.395287703103814	0
57C	-7509.55507005078	1.96056912545126	0
57G	-7640.754975942	0.379162918237767	0
57T	-7640.99522052189	0.578413020171265	0
58A	-7514.64529978192	1.94548635727114	0
58C	-7637.63380483322	2.24758895629888	0
58G	-7640.75713092721	0.401452270995605	0
58T	-7640.70675317414	0.432361754794221	0
59A	-7624.05357231756	2.10049226552579	0
59C	-7640.75642446794	0.40072852294628	0
59G	-7528.4234837559	1.94117689697217	0
59T	-7641.38407394872	0.898994683819936	0
60A	-7509.62082079509	1.96783565751081	0
60C	-7641.53012549187	0.969409651754812	0
60G	-7640.74759319453	0.411224873585374	0
60T	-7641.11972073325	1.00541057385825	0
61A	-7514.59237408431	1.95494219340368	0
61C	-7638.34135625289	1.89467439123376	0
61G	-7640.87697692084	1.16588935982384	0
61T	-7640.99964903502	0.574577407395374	0
62A	-7640.75431099926	0.409313844923651	0
62C	-7636.83128880805	1.95026969536506	0
62G	-7512.20578334728	1.98271661708654	0
62T	-7641.77487048135	0.846324019459608	0
63A	-7641.70468576579	0.916728307448331	0
63C	-7621.0977538218	2.07565802804119	0
63G	-7638.85741448056	1.73340192275233	0
63T	-7533.36172309099	1.95954156060346	0
64A	-7634.8414518238	2.93673655644492	0
64C	-7641.30658853859	0.810386242038778	0
64G	-7515.87898220613	1.94262048805777	0
64T	-7640.70665164416	0.43242385847556	0
65A	-7579.973296393	2.90349996723303	0
65C	-7640.93919527686	0.658480039471241	0
65G	-7640.75956721782	0.387442851704783	0
65T	-7560.78435839922	1.80228026680829	0
66A	-7640.70670308696	0.432340853126355	0
66C	-7510.33473406621	1.95512897307846	0
66G	-7640.75878058508	0.392291988758856	0
66T	-7640.70670308696	0.432340852940621	0
67A	-7625.49561212641	2.27738676468128	0
67C	-7638.82450494118	1.71907845530894	0
67G	-7532.83264895822	1.92224461342996	0
67T	-7639.40878102012	2.00953745822312	0
68A	-7509.2757721509	1.9638134610256	0
68C	-7641.3197172129	0.774714383289338	0
68G	-7640.75707500824	0.405354893979036	0
68T	-7640.76073516599	0.389988033515312	0
69A	-7639.9055400329	1.89875611942236	0
69C	-7640.75886810733	0.392045033679081	0
69G	-7512.30771308605	1.9494599506548	0
69T	-7640.67583025152	0.835637465734185	0
70A	-7640.7066086122	0.432440738386398	0
70C	-7513.50468570811	1.94871494663407	0
70G	-7639.13282557764	1.96375915427739	0
70T	-7640.7066086122	0.432440738372873	0
71A	-7640.52026467727	1.54200438051728	0
71C	-7640.75559874329	0.402386315734701	0
71G	-7511.78894740981	1.95615127105864	0
71T	-7640.70681842068	0.432339989107653	0
72A	-7640.78710614419	0.413805923166225	0
72C	-7641.82982037413	0.913214151220969	0
72G	-7503.37828176695	1.99246134283484	0
72T	-7641.02234299243	0.416413816194038	0
73A	-7640.70669851068	0.432391443705874	0
73C	-7510.3250013195	1.95518975351955	0
73G	-7640.73212090555	0.423776260973817	0
73T	-7640.75947294086	0.401019472277802	0
74A	-7640.70680564148	0.432273661000952	0
74C	-7533.94709153998	1.8824137905214	0
74G	-7640.76647558753	0.784453392687245	0
74T	-7612.0930902895	3.28891385650059	0
75A	-7640.78902777907	0.772046653974313	0
75C	-7513.26465479037	1.94730994501677	0
75G	-7638.48452035155	2.52845983587208	0
75T	-7640.75215925689	0.375261956856146	0
76A	-7634.13110482317	1.94809830156462	0
76C	-7640.75857654309	0.387572290874235	0
76G	-7518.30236081506	1.95424173311579	0
76T	-7640.74971982266	0.359837708115417	0
77A	-7639.48261505812	1.77020595116088	0
77C	-7640.74278282071	0.4149154688086	0
77G	-7512.68288356516	1.95850350793879	0
77T	-7641.16080933933	0.742555132728023	0
78A	-7640.73207857756	0.800053118307407	0
78C	-7640.73304737241	0.421161204738737	0
78G	-7510.69193375643	1.95420319305032	0
78T	-7640.75694923296	0.40327488450416	0
79A	-7640.93807097167	0.467947824585751	0
79C	-7640.75569590379	0.380281357171898	0
79G	-7640.76550959339	0.389732565319803	0
79T	-7508.74471652057	1.964739979302	0
80A	-7640.57604255769	0.879374107675993	0
80C	-7641.15267323443	0.614607006811612	0
80G	-7639.25598420023	2.0737424320309	0
80T	-7512.44713607777	1.95508113313852	0
81A	-7635.88112173545	2.06144769539147	0
81C	-7639.25949546	1.96562775161352	0
81G	-7639.40366893528	1.63408053440579	0
81T	-7522.42800304105	1.94863295912619	0
82A	-7577.2567520048	2.66329108070108	0
82C	-7641.22510733287	1.26182234198214	0
82G	-7566.44754215301	1.80599961326627	0
82T	-7641.25073857337	0.866628429923955	0
83A	-7518.33788309298	1.93142035575591	0
83C	-7640.74522151868	0.788795539461274	0
83G	-7634.22729120793	3.16928548444378	0
83T	-7640.03754782537	1.8047826110152	0
84A	-7638.43505342113	2.44768961568606	0
84C	-7507.3195433125	1.98277862589123	0
84G	-7640.75481892402	0.37446552442888	0
84T	-7642.46083095497	1.03414742067083	0
85A	-7641.13128886521	1.26476072280161	0
85C	-7511.18483480919	1.96758110999951	0
85G	-7641.04878045664	1.34315352690222	0
85T	-7640.75767977758	0.397031388166632	0
86A	-7639.42183729368	1.95360973374862	0
86C	-7640.99253130065	0.525738060701485	0
86G	-7640.70731108404	0.431664194120362	0
86T	-7512.36130872782	1.95428409060781	0
87A	-7640.75024275437	0.373078596318238	0
87C	-7509.88905710761	1.95766395283451	0
87G	-7640.70698638859	0.432004335843051	0
87T	-7640.75998289638	0.393333798549115	0
88A	-7520.6975393075	1.93497834103014	0
88C	-7640.92569542276	1.2490561032669	0
88G	-7631.99128429624	2.44058066350606	0
88T	-7640.91572128681	0.665579826967405	0
89A	-7508.30240470858	1.97068123858618	0
89C	-7640.64407686091	0.324513906191243	0
89G	-7640.76046940709	0.375235005317884	0
89T	-7641.4042217538	0.857476867971866	0
90A	-7640.0507270841	1.57015017696673	0
90C	-7511.71138750674	1.98001705306839	0
90G	-7640.12334742035	1.6518210147671	0
90T	-7641.67414330504	1.17655203264692	0
91A	-7640.70742393388	0.431755829253153	0
91C	-7515.05156001869	1.94849606040439	0
91G	-7637.04680497723	2.14929546488972	0
91T	-7640.74715507711	0.361715227050244	0
92A	-7640.73702377317	0.354554823744948	0
92C	-7509.95396425313	1.95724563492521	0
92G	-7640.71792612055	0.429469226874532	0
92T	-7640.70689252919	0.432190124928884	0
93A	-7640.75783124118	0.394366632674799	0
93C	-7640.96853800099	0.504464189190581	0
93G	-7637.31607253688	2.3018980350897	0
93T	-7513.83841274328	1.95265861873125	0
94A	-7635.37378523615	3.01079187291104	0
94C	-7514.24337752008	1.95006836037903	0
94G	-7640.76330485676	0.37611312532775	0
94T	-7641.3053178543	0.711052541320398	0
95A	-7640.7621049389	0.37556584436261	0
95C	-7640.70767148915	0.429738944501502	0
95G	-7513.00212899811	1.95742375265395	0
95T	-7639.00965847361	1.84873177855989	0
96A	-7510.99808414556	1.95455926937759	0
96C	-7640.91578147171	0.685601019884481	0
96G	-7640.70683937901	0.432274074230939	0
96T	-7640.90826124534	0.987743967234364	0
97A	-7640.59189180162	1.51241328804196	0
97C	-7640.94314298091	0.478339532163966	0
97G	-7510.8530782146	1.96219769453362	0
97T	-7640.77391457326	0.774400535496462	0
98A	-7622.44217617004	2.07071545725388	0
98C	-7531.2808507544	1.93794618509849	0
98G	-7641.27749088318	0.844766673961931	0
98T	-7640.63700130878	1.32340652742041	0
99A	-7640.86485126147	0.70927912037262	0
99C	-7516.10671250459	1.95093071710747	0
99G	-7640.80321905024	1.42438368112798	0
99T	-7637.53934764388	2.06445177248473	0
100A	-7514.28080408334	1.95461071062071	0
100C	-7640.73494248878	0.355317132284145	0
100G	-7640.54466301353	0.898657135155106	0
100T	-7638.56942449	1.82172741818706	0
neutral	-7640.97461443787	0	0
true	-7486.43787310196	1.24972439022521	0
3A72G84C	-7502.57814827774	0.672667813002148	0
