model	lik	mode	convergence
1A	-6517.53289332513	1.53337678953872	0
1C	-6534.79852989791	1.11564327177673	0
1G	-6536.57445488435	1.22389534297137	0
1T	-6534.12155509168	0.747887200220926	0
2A	-6531.56644616496	1.39132991210973	0
2C	-6534.87389273093	1.25958792067495	0
2G	-6524.32359516063	1.51226642185221	0
2T	-6534.62578321187	0.910436530387171	0
3A	-6534.50862409305	0.991914971508257	0
3C	-6522.18287456991	1.35374642448659	0
3G	-6534.01569404762	1.31632758191255	0
3T	-6533.70102845498	0.355773587174573	0
4A	-6519.82562937015	1.36599305423064	0
4C	-6534.13957325	0.603088186799086	0
4G	-6534.04591317993	0.548204292684846	0
4T	-6533.55682155159	0.310997679527475	0
5A	-6533.67245650711	0.430419729097915	0
5C	-6533.59754929773	0.320335204329393	0
5G	-6520.88332393152	1.35240705706349	0
5T	-6533.67245650711	0.430419729103238	0
6A	-6533.67302748637	0.429375827007113	0
6C	-6533.93661910159	0.491597172415373	0
6G	-6520.62461687843	1.35604935350334	0
6T	-6533.9051950567	0.473836234269718	0
7A	-6534.37812538663	1.15356517339951	0
7C	-6533.72108292646	0.393245468710965	0
7G	-6534.45103945148	0.978934378932265	0
7T	-6521.47167773998	1.35231025221286	0
8A	-6534.00563213074	0.843321708069715	0
8C	-6528.83931808461	2.22370310541448	0
8G	-6524.70518601379	1.32126677048657	0
8T	-6533.69999282274	0.416787975845623	0
9A	-6533.66873102829	0.342086262255416	0
9C	-6520.86894234489	1.35301724634308	0
9G	-6533.97052749823	0.565572433425451	0
9T	-6533.68611160252	0.424729053472507	0
10A	-6523.66032424835	1.50670764716335	0
10C	-6534.15350455545	0.704586436400336	0
10G	-6531.76727480884	1.28381340834736	0
10T	-6533.65734848289	0.340430620077749	0
11A	-6533.77755245163	0.423430467567091	0
11C	-6534.09895449608	0.591199675462461	0
11G	-6523.09098078594	1.34408382020082	0
11T	-6531.0106916304	1.71157696985205	0
12A	-6533.7227355592	0.394236183881294	0
12C	-6533.67212708035	0.4307825700528	0
12G	-6521.08632809606	1.35026306408928	0
12T	-6533.72350257548	0.398180583208044	0
13A	-6533.62198280257	0.326485231110027	0
13C	-6533.97738396747	0.564280628190615	0
13G	-6521.15591853991	1.35227908658128	0
13T	-6534.05623519161	1.18271751820221	0
14A	-6533.72179692584	0.39737429649951	0
14C	-6532.23596399772	1.27470947324066	0
14G	-6534.12103011619	0.746599752882385	0
